"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc08f9bbcf2cc2)","Receive Errors (lxc18b2a9fae4e6)","Receive Errors (lxc2d0cb026a340)","Receive Errors (lxc32ecf1ec23fa)","Receive Errors (lxc38d81bba1941)","Receive Errors (lxc536989e0bbe0)","Receive Errors (lxc7b55c12eff69)","Receive Errors (lxc815054fad3e3)","Receive Errors (lxc896636513d9b)","Receive Errors (lxc898970f2c474)","Receive Errors (lxc89bd03f98afc)","Receive Errors (lxc98325d012b94)","Receive Errors (lxc9a6f6d3b6e50)","Receive Errors (lxc9e5774929ec6)","Receive Errors (lxc_health)","Receive Errors (lxcb1aea5f13203)","Receive Errors (lxcc010f2457e82)","Receive Errors (lxcc255ada0b5e4)","Receive Errors (lxcc306a8298bc0)","Receive Errors (lxcd67315019948)","Receive Errors (lxcd95baf1a2e26)","Receive Errors (lxcdcee95369ec3)","Receive Errors (lxce37cface0780)","Receive Errors (lxcf1e7004cd84c)","Receive Errors (lxcf2b5505183fa)","Receive Errors (lxcf31ee673b547)","Receive Errors (lxcf3de66de77bc)","Receive Errors (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf3de66de77bc)","Receive Total (lxcf97c652df312)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc08f9bbcf2cc2)","Transmit Errors (lxc18b2a9fae4e6)","Transmit Errors (lxc2d0cb026a340)","Transmit Errors (lxc32ecf1ec23fa)","Transmit Errors (lxc38d81bba1941)","Transmit Errors (lxc536989e0bbe0)","Transmit Errors (lxc7b55c12eff69)","Transmit Errors (lxc815054fad3e3)","Transmit Errors (lxc896636513d9b)","Transmit Errors (lxc898970f2c474)","Transmit Errors (lxc89bd03f98afc)","Transmit Errors (lxc98325d012b94)","Transmit Errors (lxc9a6f6d3b6e50)","Transmit Errors (lxc9e5774929ec6)","Transmit Errors (lxc_health)","Transmit Errors (lxcb1aea5f13203)","Transmit Errors (lxcc010f2457e82)","Transmit Errors (lxcc255ada0b5e4)","Transmit Errors (lxcc306a8298bc0)","Transmit Errors (lxcd67315019948)","Transmit Errors (lxcd95baf1a2e26)","Transmit Errors (lxcdcee95369ec3)","Transmit Errors (lxce37cface0780)","Transmit Errors (lxcf1e7004cd84c)","Transmit Errors (lxcf2b5505183fa)","Transmit Errors (lxcf31ee673b547)","Transmit Errors (lxcf3de66de77bc)","Transmit Errors (lxcf97c652df312)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc08f9bbcf2cc2)","Receive Dropped (lxc18b2a9fae4e6)","Receive Dropped (lxc2d0cb026a340)","Receive Dropped (lxc32ecf1ec23fa)","Receive Dropped (lxc38d81bba1941)","Receive Dropped (lxc536989e0bbe0)","Receive Dropped (lxc7b55c12eff69)","Receive Dropped (lxc815054fad3e3)","Receive Dropped (lxc896636513d9b)","Receive Dropped (lxc898970f2c474)","Receive Dropped (lxc89bd03f98afc)","Receive Dropped (lxc98325d012b94)","Receive Dropped (lxc9a6f6d3b6e50)","Receive Dropped (lxc9e5774929ec6)","Receive Dropped (lxc_health)","Receive Dropped (lxcb1aea5f13203)","Receive Dropped (lxcc010f2457e82)","Receive Dropped (lxcc255ada0b5e4)","Receive Dropped (lxcc306a8298bc0)","Receive Dropped (lxcd67315019948)","Receive Dropped (lxcd95baf1a2e26)","Receive Dropped (lxcdcee95369ec3)","Receive Dropped (lxce37cface0780)","Receive Dropped (lxcf1e7004cd84c)","Receive Dropped (lxcf2b5505183fa)","Receive Dropped (lxcf31ee673b547)","Receive Dropped (lxcf3de66de77bc)","Receive Dropped (lxcf97c652df312)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc08f9bbcf2cc2)","Transmit Dropped (lxc18b2a9fae4e6)","Transmit Dropped (lxc2d0cb026a340)","Transmit Dropped (lxc32ecf1ec23fa)","Transmit Dropped (lxc38d81bba1941)","Transmit Dropped (lxc536989e0bbe0)","Transmit Dropped (lxc7b55c12eff69)","Transmit Dropped (lxc815054fad3e3)","Transmit Dropped (lxc896636513d9b)","Transmit Dropped (lxc898970f2c474)","Transmit Dropped (lxc89bd03f98afc)","Transmit Dropped (lxc98325d012b94)","Transmit Dropped (lxc9a6f6d3b6e50)","Transmit Dropped (lxc9e5774929ec6)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcb1aea5f13203)","Transmit Dropped (lxcc010f2457e82)","Transmit Dropped (lxcc255ada0b5e4)","Transmit Dropped (lxcc306a8298bc0)","Transmit Dropped (lxcd67315019948)","Transmit Dropped (lxcd95baf1a2e26)","Transmit Dropped (lxcdcee95369ec3)","Transmit Dropped (lxce37cface0780)","Transmit Dropped (lxcf1e7004cd84c)","Transmit Dropped (lxcf2b5505183fa)","Transmit Dropped (lxcf31ee673b547)","Transmit Dropped (lxcf3de66de77bc)","Transmit Dropped (lxcf97c652df312)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf3de66de77bc)","Transmit Total (lxcf97c652df312)"
2023-03-22 12:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,13.8,73.4,0,0,0,0,0,1.69,0.383,0.400,0.400,0.544,0.383,0.200,0,6.08,0.333,0,0.200,2.69,0.0667,0.389,0,0.550,11.4,0.100,2.93,12.5,0,0.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,14.2,66.9,0,0,0,0,0,1.88,0.361,0.267,0.267,0.989,0.256,0.100,0,5.06,0.406,0,0.100,3.02,0.0667,0.256,0,0.989,13.0,0.200,3.26,13.3,0,0.950
2023-03-22 12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,12.9,77.4,0,0,0,0,0,1.68,0.456,0.400,0.383,0.539,0.400,0.200,0,6.07,0.322,0,0.200,2.68,0.0667,0.383,0,0.550,10.5,0.100,2.92,12.4,0,0.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,13.1,64.4,0,0,0,0,0,1.91,0.406,0.267,0.256,0.983,0.267,0.100,0,5.07,0.389,0,0.100,2.99,0.0667,0.256,0,0.989,12.3,0.200,3.21,13.1,0,0.767
2023-03-22 12:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678,0,13.8,75.4,0,0,0,0,0,1.68,0.494,0.383,0.383,0.550,0.383,0.200,0,6.14,0.317,0,0.200,2.61,0.0667,0.383,0,0.544,12.8,0.100,2.96,12.3,0,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678,15.5,72.1,0,0,0,0.00556,0,1.93,0.467,0.256,0.256,0.983,0.256,0.100,0,5.02,0.383,0,0.100,2.97,0.0667,0.256,0,0.983,13.3,0.200,3.24,13.0,0,0.867
2023-03-22 12:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,13.5,77.3,0,0,0,0,0,1.67,0.433,0.367,0.383,0.561,0.383,0.200,0,6.10,0.317,0,0.200,2.63,0.0667,0.383,0,0.533,11.1,0.100,3.03,12.7,0,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,13.7,66.9,0,0,0,0,0,1.90,0.428,0.244,0.256,0.989,0.256,0.100,0,5.01,0.383,0,0.100,2.96,0.0667,0.256,0,0.983,13.1,0.200,3.29,13.3,0,0.783
2023-03-22 12:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,14.4,81.7,0,0,0,0,0,1.66,0.433,0.367,0.367,0.561,0.350,0.200,0,6.14,0.322,0,0.200,2.64,0.0667,0.383,0,0.567,11.9,0.100,3.07,12.5,0,0.650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,14.7,72.7,0,0,0,0,0,1.93,0.406,0.244,0.244,0.989,0.233,0.100,0,5.01,0.389,0,0.100,2.96,0.0667,0.256,0,0.989,13.9,0.200,3.24,13.0,0,0.583
2023-03-22 12:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,0,14.2,76.7,0,0,0,0,0,1.69,0.428,0.367,0.367,0.550,0.367,0.200,0,6.14,0.322,0,0.200,2.56,0.0667,0.367,0,0.550,11.1,0.100,3.03,12.6,0,0.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,13.8,68.0,0,0,0,0,0,1.92,0.417,0.244,0.244,0.983,0.244,0.100,0,5,0.389,0,0.100,2.87,0.0667,0.244,0,0.989,13.7,0.200,3.21,13.0,0,0.822
2023-03-22 12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,14.3,77.2,0,0,0,0,0,1.71,0.461,0.383,0.400,0.533,0.383,0.200,0,6.11,0.328,0,0.200,2.47,0.0778,0.400,0,0.556,11.4,0.100,2.80,12.1,0,0.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,13.9,65.8,0,0,0,0,0,1.92,0.433,0.256,0.267,0.983,0.256,0.106,0,5.06,0.394,0,0.100,2.74,0.0778,0.272,0,0.989,14.1,0.200,2.98,12.5,0,0.589
2023-03-22 12:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,14.5,72.0,0,0.00556,0,0,0,1.68,0.461,0.350,0.350,0.539,0.350,0.200,0,6.07,0.317,0,0.200,2.53,0.0833,0.383,0,0.556,12.4,0.100,2.96,12.3,0,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,15.1,72.6,0,0,0,0,0,1.92,0.439,0.233,0.233,0.983,0.233,0.106,0,5.08,0.383,0,0.100,2.79,0.0833,0.261,0,1,14.0,0.200,3.12,12.5,0,0.678
2023-03-22 12:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,0,13.2,77.4,0,0.00556,0,0,0,1.68,0.456,0.350,0.367,0.544,0.350,0.200,0,6.03,0.322,0,0.200,2.66,0.0833,0.350,0,0.539,10.7,0.100,2.97,12.4,0,0.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,13.4,66.3,0,0,0,0,0,1.89,0.417,0.233,0.244,0.983,0.233,0.100,0,5.03,0.389,0,0.100,2.93,0.0833,0.233,0,0.983,12.6,0.200,3.18,12.9,0,0.733
2023-03-22 12:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,0,14.0,74.3,0,0,0,0,0,1.65,0.500,0.383,0.367,0.539,0.383,0.200,0,6.01,0.333,0,0.200,2.62,0.0833,0.383,0,0.539,13.0,0.100,2.91,12.4,0,0.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,15.4,72.7,0,0,0,0,0,1.92,0.444,0.256,0.244,0.989,0.256,0.100,0,5.08,0.400,0,0.100,2.96,0.0833,0.256,0,0.983,13.8,0.200,3.16,13.0,0,0.483
2023-03-22 12:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,14.1,77.7,0,0,0,0,0,1.64,0.511,0.400,0.400,0.539,0.383,0.200,0,6.02,0.333,0,0.200,2.64,0.0889,0.417,0,0.533,11.6,0.100,2.97,12.8,0,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,14.3,67.7,0,0,0.00556,0,0.00556,1.93,0.461,0.272,0.267,0.989,0.256,0.100,0,5.07,0.400,0,0.100,3.03,0.0833,0.278,0,0.983,13.6,0.200,3.24,13.4,0.00556,0.772
2023-03-22 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,13.3,79.8,0,0,0,0,0,1.68,0.456,0.383,0.367,0.539,0.367,0.200,0,6.06,0.328,0,0.200,2.57,0.0722,0.383,0.00556,0.528,11.4,0.100,2.84,12.5,0,0.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,13.9,65.6,0,0.00556,0,0,0,1.92,0.439,0.256,0.244,0.989,0.244,0.100,0,5.01,0.394,0,0.106,2.91,0.0722,0.256,0,0.978,12.9,0.200,3.11,13.0,0,0.583
2023-03-22 13:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0,13.6,76.6,0,0,0,0.00555,0,1.68,0.483,0.350,0.367,0.555,0.333,0.200,0,6.04,0.339,0,0.205,2.62,0.0666,0.367,0,0.533,12.2,0.1000,2.99,12.4,0,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,14.8,69.2,0,0,0,0,0,1.88,0.455,0.233,0.244,0.988,0.222,0.1000,0,5.03,0.405,0,0.1000,2.98,0.0666,0.244,0,0.977,13.1,0.200,3.24,12.9,0,0.666
2023-03-22 13:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,12.9,75.1,0,0,0,0,0,1.69,0.406,0.367,0.367,0.533,0.367,0.200,0,6.07,0.333,0,0.200,2.57,0.0667,0.350,0,0.539,10.9,0.100,2.94,12.7,0.00556,0.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,13.5,65.4,0,0,0,0,0,1.87,0.389,0.244,0.244,0.978,0.244,0.100,0,4.98,0.400,0,0.100,2.95,0.0667,0.233,0.00556,0.978,12.3,0.206,3.24,13.3,0,0.844
2023-03-22 13:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,14.2,76.1,0,0,0,0,0,1.68,0.428,0.372,0.350,0.533,0.372,0.200,0,6.08,0.328,0,0.200,2.62,0.0667,0.367,0,0.533,12.8,0.100,2.96,12.6,0,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,15.2,72.1,0,0,0,0,0,1.91,0.417,0.244,0.233,0.983,0.250,0.100,0,5.01,0.394,0,0.100,2.92,0.0667,0.244,0,0.983,13.8,0.200,3.18,13.3,0,0.556
2023-03-22 13:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906,0,13.7,71.9,0.00556,0,0,0,0,1.70,0.489,0.400,0.400,0.539,0.383,0.206,0,6.08,0.333,0,0.200,2.88,0.0667,0.383,0,0.539,11.8,0.100,3.09,12.7,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906,14.5,67.6,0,0,0,0,0,1.89,0.456,0.267,0.267,0.989,0.256,0.100,0,5.07,0.400,0,0.100,3.11,0.0667,0.256,0,0.989,12.9,0.200,3.21,13.4,0,0.722
2023-03-22 13:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,13.6,75.3,0.00556,0,0,0,0,1.66,0.467,0.367,0.367,0.539,0.400,0.206,0,6.08,0.339,0,0.200,2.79,0.0667,0.367,0,0.556,13.2,0.100,3.06,12.4,0,0.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,15.7,72.4,0,0,0,0,0,1.91,0.433,0.244,0.244,0.989,0.267,0.100,0,5.06,0.406,0,0.100,2.99,0.0667,0.244,0,0.989,13.1,0.200,3.22,13.0,0,0.644
2023-03-22 13:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,13.1,71.4,0,0,0,0,0.00556,1.66,0.439,0.400,0.400,0.539,0.383,0.200,0,6.07,0.333,0,0.200,2.66,0.0667,0.400,0,0.556,11.4,0.100,3.05,12.5,0,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,13.9,66.9,0,0,0,0,0,1.91,0.417,0.267,0.267,0.989,0.256,0.100,0,5.08,0.400,0,0.100,3.02,0.0667,0.267,0,0.989,12.8,0.200,3.33,13.2,0,0.656
2023-03-22 13:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,0,12.8,74.6,0,0,0,0,0.00556,1.68,0.444,0.400,0.383,0.539,0.383,0.200,0,6.07,0.328,0,0.200,2.54,0.0667,0.383,0,0.539,10.8,0.100,2.96,12.6,0,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,13.5,64.9,0,0,0,0,0,1.91,0.417,0.267,0.256,0.983,0.256,0.100,0,5.04,0.394,0,0.100,2.91,0.0667,0.256,0,0.983,12.1,0.200,3.23,13.3,0,0.817
2023-03-22 13:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,0,13.6,75.8,0,0,0,0,0,1.69,0.439,0.383,0.383,0.539,0.383,0.200,0,6.07,0.317,0,0.200,2.54,0.0667,0.400,0,0.539,12.3,0.106,2.93,12.1,0,0.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,14.9,71.0,0,0,0,0,0,1.91,0.411,0.256,0.256,0.978,0.256,0.100,0,5.02,0.383,0,0.100,2.92,0.0667,0.267,0,0.978,13.3,0.200,3.18,12.9,0,0.600
