"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc065c53ebb186)","Receive Errors (lxc112201e91bdd)","Receive Errors (lxc31a18ef1c7a9)","Receive Errors (lxc4bc7dd70a645)","Receive Errors (lxc56ca4202df8d)","Receive Errors (lxc5a79d5ba43a7)","Receive Errors (lxc60183762415c)","Receive Errors (lxc671f68b87d4c)","Receive Errors (lxc6742cb9c73e8)","Receive Errors (lxc677514151648)","Receive Errors (lxc6878f18c3bad)","Receive Errors (lxc6a5ee68e74ae)","Receive Errors (lxc6df0a0a9ae16)","Receive Errors (lxc711d9d9ccaed)","Receive Errors (lxc77e316fd9553)","Receive Errors (lxc7b296e734ec5)","Receive Errors (lxc7dc8d2fe1b5f)","Receive Errors (lxc7de4e72c399e)","Receive Errors (lxc886931b76f29)","Receive Errors (lxc_health)","Receive Errors (lxcba5d8dc031d5)","Receive Errors (lxcbf44a8db0d00)","Receive Errors (lxcd1a0550bd660)","Receive Errors (lxcd980b65d7e59)","Receive Errors (lxcda5bb31ba605)","Receive Errors (lxcdea961bf232d)","Receive Errors (lxceb50a9da2ffb)","Receive Errors (lxceec6fd46dfaf)","Receive Errors (lxcf2945b926349)","Receive Errors (lxcfae62b1bb3cc)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc065c53ebb186)","Receive Total (lxc112201e91bdd)","Receive Total (lxc31a18ef1c7a9)","Receive Total (lxc4bc7dd70a645)","Receive Total (lxc56ca4202df8d)","Receive Total (lxc5a79d5ba43a7)","Receive Total (lxc60183762415c)","Receive Total (lxc671f68b87d4c)","Receive Total (lxc6742cb9c73e8)","Receive Total (lxc677514151648)","Receive Total (lxc6878f18c3bad)","Receive Total (lxc6a5ee68e74ae)","Receive Total (lxc6df0a0a9ae16)","Receive Total (lxc711d9d9ccaed)","Receive Total (lxc77e316fd9553)","Receive Total (lxc7b296e734ec5)","Receive Total (lxc7dc8d2fe1b5f)","Receive Total (lxc7de4e72c399e)","Receive Total (lxc886931b76f29)","Receive Total (lxc_health)","Receive Total (lxcba5d8dc031d5)","Receive Total (lxcbf44a8db0d00)","Receive Total (lxcd1a0550bd660)","Receive Total (lxcd980b65d7e59)","Receive Total (lxcda5bb31ba605)","Receive Total (lxcdea961bf232d)","Receive Total (lxceb50a9da2ffb)","Receive Total (lxceec6fd46dfaf)","Receive Total (lxcf2945b926349)","Receive Total (lxcfae62b1bb3cc)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc065c53ebb186)","Transmit Errors (lxc112201e91bdd)","Transmit Errors (lxc31a18ef1c7a9)","Transmit Errors (lxc4bc7dd70a645)","Transmit Errors (lxc56ca4202df8d)","Transmit Errors (lxc5a79d5ba43a7)","Transmit Errors (lxc60183762415c)","Transmit Errors (lxc671f68b87d4c)","Transmit Errors (lxc6742cb9c73e8)","Transmit Errors (lxc677514151648)","Transmit Errors (lxc6878f18c3bad)","Transmit Errors (lxc6a5ee68e74ae)","Transmit Errors (lxc6df0a0a9ae16)","Transmit Errors (lxc711d9d9ccaed)","Transmit Errors (lxc77e316fd9553)","Transmit Errors (lxc7b296e734ec5)","Transmit Errors (lxc7dc8d2fe1b5f)","Transmit Errors (lxc7de4e72c399e)","Transmit Errors (lxc886931b76f29)","Transmit Errors (lxc_health)","Transmit Errors (lxcba5d8dc031d5)","Transmit Errors (lxcbf44a8db0d00)","Transmit Errors (lxcd1a0550bd660)","Transmit Errors (lxcd980b65d7e59)","Transmit Errors (lxcda5bb31ba605)","Transmit Errors (lxcdea961bf232d)","Transmit Errors (lxceb50a9da2ffb)","Transmit Errors (lxceec6fd46dfaf)","Transmit Errors (lxcf2945b926349)","Transmit Errors (lxcfae62b1bb3cc)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc065c53ebb186)","Receive Dropped (lxc112201e91bdd)","Receive Dropped (lxc31a18ef1c7a9)","Receive Dropped (lxc4bc7dd70a645)","Receive Dropped (lxc56ca4202df8d)","Receive Dropped (lxc5a79d5ba43a7)","Receive Dropped (lxc60183762415c)","Receive Dropped (lxc671f68b87d4c)","Receive Dropped (lxc6742cb9c73e8)","Receive Dropped (lxc677514151648)","Receive Dropped (lxc6878f18c3bad)","Receive Dropped (lxc6a5ee68e74ae)","Receive Dropped (lxc6df0a0a9ae16)","Receive Dropped (lxc711d9d9ccaed)","Receive Dropped (lxc77e316fd9553)","Receive Dropped (lxc7b296e734ec5)","Receive Dropped (lxc7dc8d2fe1b5f)","Receive Dropped (lxc7de4e72c399e)","Receive Dropped (lxc886931b76f29)","Receive Dropped (lxc_health)","Receive Dropped (lxcba5d8dc031d5)","Receive Dropped (lxcbf44a8db0d00)","Receive Dropped (lxcd1a0550bd660)","Receive Dropped (lxcd980b65d7e59)","Receive Dropped (lxcda5bb31ba605)","Receive Dropped (lxcdea961bf232d)","Receive Dropped (lxceb50a9da2ffb)","Receive Dropped (lxceec6fd46dfaf)","Receive Dropped (lxcf2945b926349)","Receive Dropped (lxcfae62b1bb3cc)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc065c53ebb186)","Transmit Dropped (lxc112201e91bdd)","Transmit Dropped (lxc31a18ef1c7a9)","Transmit Dropped (lxc4bc7dd70a645)","Transmit Dropped (lxc56ca4202df8d)","Transmit Dropped (lxc5a79d5ba43a7)","Transmit Dropped (lxc60183762415c)","Transmit Dropped (lxc671f68b87d4c)","Transmit Dropped (lxc6742cb9c73e8)","Transmit Dropped (lxc677514151648)","Transmit Dropped (lxc6878f18c3bad)","Transmit Dropped (lxc6a5ee68e74ae)","Transmit Dropped (lxc6df0a0a9ae16)","Transmit Dropped (lxc711d9d9ccaed)","Transmit Dropped (lxc77e316fd9553)","Transmit Dropped (lxc7b296e734ec5)","Transmit Dropped (lxc7dc8d2fe1b5f)","Transmit Dropped (lxc7de4e72c399e)","Transmit Dropped (lxc886931b76f29)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcba5d8dc031d5)","Transmit Dropped (lxcbf44a8db0d00)","Transmit Dropped (lxcd1a0550bd660)","Transmit Dropped (lxcd980b65d7e59)","Transmit Dropped (lxcda5bb31ba605)","Transmit Dropped (lxcdea961bf232d)","Transmit Dropped (lxceb50a9da2ffb)","Transmit Dropped (lxceec6fd46dfaf)","Transmit Dropped (lxcf2945b926349)","Transmit Dropped (lxcfae62b1bb3cc)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc065c53ebb186)","Transmit Total (lxc112201e91bdd)","Transmit Total (lxc31a18ef1c7a9)","Transmit Total (lxc4bc7dd70a645)","Transmit Total (lxc56ca4202df8d)","Transmit Total (lxc5a79d5ba43a7)","Transmit Total (lxc60183762415c)","Transmit Total (lxc671f68b87d4c)","Transmit Total (lxc6742cb9c73e8)","Transmit Total (lxc677514151648)","Transmit Total (lxc6878f18c3bad)","Transmit Total (lxc6a5ee68e74ae)","Transmit Total (lxc6df0a0a9ae16)","Transmit Total (lxc711d9d9ccaed)","Transmit Total (lxc77e316fd9553)","Transmit Total (lxc7b296e734ec5)","Transmit Total (lxc7dc8d2fe1b5f)","Transmit Total (lxc7de4e72c399e)","Transmit Total (lxc886931b76f29)","Transmit Total (lxc_health)","Transmit Total (lxcba5d8dc031d5)","Transmit Total (lxcbf44a8db0d00)","Transmit Total (lxcd1a0550bd660)","Transmit Total (lxcd980b65d7e59)","Transmit Total (lxcda5bb31ba605)","Transmit Total (lxcdea961bf232d)","Transmit Total (lxceb50a9da2ffb)","Transmit Total (lxceec6fd46dfaf)","Transmit Total (lxcf2945b926349)","Transmit Total (lxcfae62b1bb3cc)"
2023-03-11 23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,14.4,74.2,0,2.27,0,0.567,0,0.200,0.967,0.0667,0,1.23,0.106,0.100,2.66,1.11,0,0.994,1.31,0.283,0,0.978,0.333,0.244,2.53,0.772,0,1.23,0.200,10.8,4.94,0.567,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,13.4,83.9,0,2.68,0,1.02,0,0.100,0.878,0.0667,0,1.42,0.200,0.200,2.93,1.13,0,1.01,1.50,0.444,0,0.994,0.400,0.244,3.10,1.54,0,1.42,0.100,11.8,4.25,1.02,9.87
2023-03-11 23:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,23.8,100.0,0,2.28,0.267,0.550,0,0.200,0.633,0.0667,0,1.23,0.100,1.94,2.73,1.73,0,0.994,1.29,0.272,0,0.856,0.333,0.278,2.59,0.767,0,1.22,2.90,10.9,4.93,0.567,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,22.1,105,0,2.72,0.311,1.02,0,0.100,0.583,0.0667,0,1.42,0.200,2.09,2.89,2.23,0,1.01,1.49,0.439,0,0.856,0.400,0.278,3.06,1.53,0,1.41,2.77,12.1,4.21,1.02,10
2023-03-11 23:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,3.23,47.1,0,2.12,0,0.533,0,0.200,0.683,0.0667,0,1.22,0.100,0.100,2.43,1.44,0,1,1.29,0.289,0,0.856,0.322,0.261,2.41,0.767,0,1.23,0.200,10.8,4.93,0.528,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,3.32,56.5,0,2.68,0.00556,0.989,0,0.100,0.622,0.0667,0,1.41,0.200,0.200,2.94,1.48,0,1.01,1.49,0.450,0,0.861,0.389,0.256,3.13,1.53,0,1.42,0.100,11.8,4.21,0.978,9.84
2023-03-11 23:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,3.47,49.8,0,1.99,0.0111,0.556,0,0.200,0.956,0.0667,0,1.23,0.100,0.100,2.38,1.15,0,1,1.29,0.267,0,0.956,0.317,0.272,2.18,0.772,0,1.23,0.200,10.8,4.94,0.544,7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,3.56,56.7,0,2.77,0.0167,1.01,0,0.100,0.917,0.0667,0,1.42,0.200,0.200,3.02,1.16,0,1.01,1.49,0.433,0,0.967,0.383,0.267,3.13,1.54,0,1.42,0.100,11.7,4.23,1,9.69
2023-03-11 23:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,3.07,44.8,0,2.12,0.0111,0.561,0,0.200,0.517,0.0556,0,1.27,0.100,0.100,2.50,1.11,0,1,1.30,0.289,0.00556,0.839,0.322,0.256,2.36,0.767,0,1.21,0.200,10.5,4.94,0.539,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,3.02,54.9,0,2.65,0.0111,1.02,0,0.106,0.606,0.0556,0,1.44,0.200,0.200,2.87,1.13,0,1.02,1.50,0.450,0.00556,0.844,0.389,0.256,3.03,1.53,0,1.40,0.100,11.5,4.30,1,9.70
2023-03-11 23:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,11.0,64.4,0,2.07,0,0.556,0,0.200,0.961,0.0500,0,1.22,0.100,0.100,2.38,1.07,0,1,1.29,0.289,0.00556,0.961,0.333,0.256,2.39,0.772,0,1.22,0.200,11.1,4.94,0.539,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,10.4,75.1,0,2.71,0,0.994,0,0.106,0.950,0.0500,0,1.41,0.206,0.206,2.98,1.07,0,1,1.49,0.450,0.00556,0.989,0.400,0.261,3.19,1.54,0,1.42,0.100,11.8,4.27,0.989,9.78
2023-03-11 23:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,24.1,94.6,0,2.02,0.267,0.550,0,0.200,0.983,0.0500,0,1.22,0.100,1.94,2.26,1.40,0,1.00,1.28,0.278,0,0.956,0.333,0.256,2.17,0.772,0,1.20,2.91,11.2,4.94,0.544,8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,22.5,105,0,2.77,0.311,0.989,0,0.100,0.894,0.0500,0,1.41,0.206,2.09,2.98,1.41,0,1.00,1.48,0.439,0,0.994,0.400,0.261,3.12,1.54,0,1.41,2.78,11.8,4.25,0.989,9.86
2023-03-11 23:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,3.12,45.7,0,2.04,0,0.567,0,0.200,0.528,0.0500,0,1.20,0.100,0.100,2.38,1.45,0,1,1.23,0.289,0,0.839,0.333,0.256,2.21,0.767,0,1.20,0.200,10.8,4.93,0.556,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,3.19,55.3,0,2.69,0,1.01,0,0.100,0.500,0.0500,0,1.38,0.200,0.200,2.97,1.46,0,1.01,1.43,0.450,0,0.844,0.406,0.256,3.07,1.53,0,1.38,0.100,11.5,4.26,1.01,9.74
2023-03-11 23:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,3.47,49.2,0,2.22,0.0111,0.561,0,0.200,0.950,0.0500,0,1.23,0.100,0.100,2.72,1.16,0,1,1.26,0.283,0,0.956,0.333,0.233,2.51,0.772,0.00556,1.20,0.200,10.8,4.94,0.556,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,3.59,58.0,0,2.58,0.0111,1,0,0.100,0.872,0.0500,0,1.41,0.200,0.200,2.89,1.17,0,1.02,1.45,0.444,0,0.961,0.400,0.233,2.92,1.54,0.00556,1.38,0.100,11.6,4.28,1,10.5
2023-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,3.06,48.4,0,2.17,0.0111,0.528,0,0.200,0.522,0.0611,0,1.22,0.100,0.100,2.53,1.12,0.00556,1,1.29,0.272,0,0.944,0.333,0.244,2.40,0.761,0,1.20,0.200,10.8,4.91,0.522,8.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,3.02,56.0,0,2.68,0.0111,0.961,0,0.100,0.606,0.0611,0,1.41,0.200,0.200,2.78,1.13,0,1.01,1.49,0.439,0,1.17,0.400,0.244,2.93,1.52,0,1.40,0.100,11.7,4.23,0.961,10.5
2023-03-12 00:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,7.43,57.9,0,2.12,0,0.572,0,0.200,0.806,0.0667,0,1.26,0.100,0.100,2.45,1.12,0,1,1.29,0.361,0,0.872,0.333,0.244,2.31,0.767,0,1.20,0.200,11.0,4.92,0.561,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,7.11,66.5,0,2.68,0,1.03,0,0.100,0.867,0.0667,0,1.43,0.200,0.200,2.94,1.13,0,1.01,1.49,0.528,0,0.894,0.400,0.244,3.09,1.53,0,1.40,0.100,11.9,4.29,1.02,9.70
2023-03-12 00:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,24.4,94.7,0,2.11,0.267,0.567,0,0.200,0.956,0.0611,0,1.28,0.100,1.94,2.59,1.39,0,1,1.29,0.328,0,0.956,0.333,0.244,2.35,0.772,0,1.24,2.93,10.8,4.94,0.556,7.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,22.5,105,0,2.82,0.311,1.01,0,0.100,1.01,0.0611,0,1.46,0.200,2.09,2.98,1.41,0.00556,1.01,1.49,0.500,0,0.978,0.400,0.244,3.06,1.54,0,1.43,2.74,11.8,4.28,1.01,9.74
2023-03-12 00:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,3.23,45.0,0,2.08,0,0.550,0,0.200,0.494,0.0500,0,1.23,0.100,0.106,2.55,1.44,0,1,1.30,0.272,0,0.894,0.322,0.233,2.34,0.767,0,1.25,0.200,10.5,4.93,0.533,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,3.18,55.2,0,2.66,0,0.994,0,0.100,0.583,0.0500,0,1.42,0.200,0.200,2.93,1.47,0,1.01,1.50,0.439,0,0.922,0.389,0.233,2.97,1.53,0,1.43,0.100,11.5,4.21,0.983,9.69
2023-03-12 00:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,3.52,64.4,0,1.99,0.0111,0.561,0,0.200,0.928,0.0500,0.00556,1.20,0.100,0.100,2.43,1.14,0,1.01,1.28,0.267,0,0.956,0.317,0.244,2.34,0.772,0,1.20,0.200,10.8,4.94,0.550,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,3.55,64.4,0,2.69,0.0111,1.02,0,0.100,0.944,0.0500,0,1.40,0.200,0.200,3.04,1.16,0,1.02,1.48,0.433,0,0.983,0.383,0.244,3.07,1.54,0,1.40,0.106,11.6,4.23,1.01,15.6
2023-03-12 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,3.14,63.8,0,2.01,0.0111,0.544,0,0.200,0.672,0.0611,0.00556,1.27,0.100,0.100,2.32,1.11,0,1.01,1.29,0.289,0,1,0.322,0.233,2.36,0.767,0,1.20,0.200,11.1,4.93,0.539,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,3.23,63.7,0,2.77,0.0111,0.994,0,0.100,0.639,0.0556,0.00556,1.44,0.200,0.200,3.01,1.13,0,1.02,1.49,0.450,0,1,0.389,0.233,3.12,1.53,0,1.40,0.106,11.8,4.23,0.989,15.6
2023-03-12 00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,3.90,49.5,0,1.89,0,0.556,0,0.200,0.811,0.0722,0,1.27,0.100,0.100,2.24,1.17,0,1.00,1.29,0.272,0,0.878,0.333,0.256,2.27,0.767,0,1.23,0.200,11.3,4.93,0.550,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,3.96,57.9,0,2.81,0,1.01,0,0.100,0.761,0.0667,0.00556,1.44,0.200,0.200,3.08,1.17,0,1.01,1.49,0.439,0,0.889,0.400,0.256,3.14,1.53,0,1.42,0.100,12.0,4.25,1.00,9.91
2023-03-12 00:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,24.0,94.9,0,2.13,0.267,0.539,0,0.200,0.956,0.0667,0,1.22,0.100,1.94,2.53,1.38,0,1,1.28,0.272,0,1.08,0.339,0.267,2.28,0.772,0,1.23,2.92,10.7,4.93,0.528,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,22.5,105,0,2.73,0.311,0.978,0,0.100,0.961,0.0667,0,1.41,0.200,2.09,2.93,1.41,0,1.01,1.48,0.439,0,1.23,0.406,0.267,3.11,1.54,0,1.42,2.75,11.5,4.28,0.978,9.78
2023-03-12 00:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,3.24,45.2,0,2.11,0,0.539,0,0.200,0.506,0.0667,0,1.20,0.100,0.100,2.55,1.44,0,1,1.30,0.283,0,0.839,0.350,0.256,2.16,0.767,0,1.22,0.200,10.8,4.93,0.550,7.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,3.18,55.3,0,2.56,0,0.978,0,0.100,0.594,0.0667,0,1.41,0.200,0.200,2.91,1.47,0,1,1.51,0.444,0,0.861,0.417,0.256,3.05,1.53,0,1.41,0.100,11.5,4.27,1,9.66
