"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc045e0df77a65)","Receive Errors (lxc04ba3655f7bb)","Receive Errors (lxc058f11ae84e2)","Receive Errors (lxc101aa30b6d42)","Receive Errors (lxc1055eece523d)","Receive Errors (lxc17545d6a2c13)","Receive Errors (lxc1b3ec4421f95)","Receive Errors (lxc25dc796f779e)","Receive Errors (lxc2cf3504ea230)","Receive Errors (lxc2f20023e145d)","Receive Errors (lxc42de66ecdcc8)","Receive Errors (lxc53962ca4487f)","Receive Errors (lxc586756a19dbd)","Receive Errors (lxc6609bc973c6e)","Receive Errors (lxc8f825b75ba1b)","Receive Errors (lxc901c98c966b2)","Receive Errors (lxc970c5453f2c7)","Receive Errors (lxc9bf9c5e25fda)","Receive Errors (lxc9d9580e18417)","Receive Errors (lxc_health)","Receive Errors (lxca2b0b9903cdc)","Receive Errors (lxca3d1fbc08b7c)","Receive Errors (lxcaee2fab0754f)","Receive Errors (lxcb3f5b6163447)","Receive Errors (lxcbba06f29c914)","Receive Errors (lxccc10b9c35713)","Receive Errors (lxccd3f5d5c9dab)","Receive Errors (lxcd19ab656bbb2)","Receive Errors (lxcd4e1a68a8393)","Receive Errors (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca2b0b9903cdc)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc045e0df77a65)","Transmit Errors (lxc04ba3655f7bb)","Transmit Errors (lxc058f11ae84e2)","Transmit Errors (lxc101aa30b6d42)","Transmit Errors (lxc1055eece523d)","Transmit Errors (lxc17545d6a2c13)","Transmit Errors (lxc1b3ec4421f95)","Transmit Errors (lxc25dc796f779e)","Transmit Errors (lxc2cf3504ea230)","Transmit Errors (lxc2f20023e145d)","Transmit Errors (lxc42de66ecdcc8)","Transmit Errors (lxc53962ca4487f)","Transmit Errors (lxc586756a19dbd)","Transmit Errors (lxc6609bc973c6e)","Transmit Errors (lxc8f825b75ba1b)","Transmit Errors (lxc901c98c966b2)","Transmit Errors (lxc970c5453f2c7)","Transmit Errors (lxc9bf9c5e25fda)","Transmit Errors (lxc9d9580e18417)","Transmit Errors (lxc_health)","Transmit Errors (lxca2b0b9903cdc)","Transmit Errors (lxca3d1fbc08b7c)","Transmit Errors (lxcaee2fab0754f)","Transmit Errors (lxcb3f5b6163447)","Transmit Errors (lxcbba06f29c914)","Transmit Errors (lxccc10b9c35713)","Transmit Errors (lxccd3f5d5c9dab)","Transmit Errors (lxcd19ab656bbb2)","Transmit Errors (lxcd4e1a68a8393)","Transmit Errors (lxcf0be76b85bba)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc045e0df77a65)","Receive Dropped (lxc04ba3655f7bb)","Receive Dropped (lxc058f11ae84e2)","Receive Dropped (lxc101aa30b6d42)","Receive Dropped (lxc1055eece523d)","Receive Dropped (lxc17545d6a2c13)","Receive Dropped (lxc1b3ec4421f95)","Receive Dropped (lxc25dc796f779e)","Receive Dropped (lxc2cf3504ea230)","Receive Dropped (lxc2f20023e145d)","Receive Dropped (lxc42de66ecdcc8)","Receive Dropped (lxc53962ca4487f)","Receive Dropped (lxc586756a19dbd)","Receive Dropped (lxc6609bc973c6e)","Receive Dropped (lxc8f825b75ba1b)","Receive Dropped (lxc901c98c966b2)","Receive Dropped (lxc970c5453f2c7)","Receive Dropped (lxc9bf9c5e25fda)","Receive Dropped (lxc9d9580e18417)","Receive Dropped (lxc_health)","Receive Dropped (lxca2b0b9903cdc)","Receive Dropped (lxca3d1fbc08b7c)","Receive Dropped (lxcaee2fab0754f)","Receive Dropped (lxcb3f5b6163447)","Receive Dropped (lxcbba06f29c914)","Receive Dropped (lxccc10b9c35713)","Receive Dropped (lxccd3f5d5c9dab)","Receive Dropped (lxcd19ab656bbb2)","Receive Dropped (lxcd4e1a68a8393)","Receive Dropped (lxcf0be76b85bba)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc045e0df77a65)","Transmit Dropped (lxc04ba3655f7bb)","Transmit Dropped (lxc058f11ae84e2)","Transmit Dropped (lxc101aa30b6d42)","Transmit Dropped (lxc1055eece523d)","Transmit Dropped (lxc17545d6a2c13)","Transmit Dropped (lxc1b3ec4421f95)","Transmit Dropped (lxc25dc796f779e)","Transmit Dropped (lxc2cf3504ea230)","Transmit Dropped (lxc2f20023e145d)","Transmit Dropped (lxc42de66ecdcc8)","Transmit Dropped (lxc53962ca4487f)","Transmit Dropped (lxc586756a19dbd)","Transmit Dropped (lxc6609bc973c6e)","Transmit Dropped (lxc8f825b75ba1b)","Transmit Dropped (lxc901c98c966b2)","Transmit Dropped (lxc970c5453f2c7)","Transmit Dropped (lxc9bf9c5e25fda)","Transmit Dropped (lxc9d9580e18417)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca2b0b9903cdc)","Transmit Dropped (lxca3d1fbc08b7c)","Transmit Dropped (lxcaee2fab0754f)","Transmit Dropped (lxcb3f5b6163447)","Transmit Dropped (lxcbba06f29c914)","Transmit Dropped (lxccc10b9c35713)","Transmit Dropped (lxccd3f5d5c9dab)","Transmit Dropped (lxcd19ab656bbb2)","Transmit Dropped (lxcd4e1a68a8393)","Transmit Dropped (lxcf0be76b85bba)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca2b0b9903cdc)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)"
2023-03-21 06:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,0,12.7,170,0,2.83,0.367,0.517,0.283,0.383,7.79,0.544,4.43,0,11.6,0.828,0.0778,1.56,0.933,0,3.36,2.73,0.367,0.328,0.889,3.52,0.539,0.100,3.59,0,0,0.367,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,11.0,206,0,3.11,0.244,0.544,0.433,0.256,9.38,0.983,5.28,0,12.1,1.03,0.0667,1.62,1.33,0,4.81,3.12,0.244,0.394,0.889,4.83,0.983,0.200,3.64,0,0,0.244,1.47,0
2023-03-21 06:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57,0,15.8,240,0,3.48,0.400,0.789,0.911,0.383,8.71,0.550,4.41,0,22.0,1.01,0.0556,1.55,0.933,0,3.23,3.13,0.367,0.322,0.883,4.03,0.539,0.100,3.76,0,0,0.367,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57,13.9,321,0,3.59,0.267,0.889,1.27,0.256,10.2,0.989,5.29,0,23.4,1.19,0.0556,1.67,1.33,0,4.57,3.46,0.244,0.389,0.889,5.49,0.983,0.200,3.78,0,0,0.244,1.47,0
2023-03-21 06:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0.00556,16.9,178,0,2.74,0.383,0.472,0.322,0.383,7.36,0.550,6.11,0,12.7,0.911,0.0722,1.57,0.939,0,3.32,2.96,0.383,0.322,0.872,3.89,0.550,0.100,3.55,0.00556,0,0.383,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,3.71,15.5,192,0,2.93,0.256,0.522,0.467,0.256,9.02,0.989,6.99,0,13.0,1.10,0.0667,1.67,1.33,0,4.78,3.09,0.256,0.389,0.872,4.71,0.983,0.200,3.60,0,0.00556,0.256,8.74,0
2023-03-21 06:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,33.1,197,0,2.69,0.383,0.533,0.272,0.383,7.49,0.550,12.2,0,12.5,0.822,0.0556,1.54,0.933,0,3.29,3.04,0.400,0.333,0.894,3.93,0.550,1.94,3.91,0,0,0.383,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,31,239,0,2.96,0.256,0.556,0.433,0.256,9.16,0.994,12.9,0,12.9,1.02,0.0500,1.63,1.33,0,4.59,3.27,0.267,0.400,0.894,5.12,0.994,2.09,3.93,0,0,0.256,24.6,0
2023-03-21 06:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,12.4,173,0,2.61,0.367,0.572,0.289,0.367,7.54,0.550,4.50,0,12.1,0.839,0.0667,1.55,0.922,0,3.33,2.98,0.400,0.333,0.894,3.77,0.556,0.100,3.40,0,0,0.400,1.41,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,10.2,205,0,2.94,0.244,0.589,0.450,0.244,9.17,0.989,5.27,0,12.4,1.03,0.0556,1.62,1.32,0,4.82,3.23,0.267,0.400,0.894,5.41,0.994,0.200,3.42,0,0,0.267,1.56,0
2023-03-21 06:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,0,12.2,155,0,2.52,0.367,0.511,0.283,0.367,7.36,0.539,4.50,0,11.9,0.894,0.0556,1.56,0.906,0,3.16,2.79,0.383,0.333,0.856,3.68,0.550,0.100,3.60,0,0,0.383,1.36,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,10.3,184,0,2.79,0.244,0.539,0.444,0.244,9.04,0.978,5.23,0,12.2,1.08,0.0556,1.62,1.31,0,4.73,2.99,0.256,0.400,0.867,5.07,0.983,0.200,3.61,0,0,0.256,1.48,0
2023-03-21 06:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,12.4,163,0,2.58,0.367,0.467,0.389,0.383,7.52,0.539,4.48,0,12.4,1.01,0.0667,1.58,0.917,0,3.22,2.98,0.367,0.333,0.878,3.78,0.544,0.100,3.63,0,0,0.383,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,10.7,191,0,2.92,0.244,0.511,0.561,0.256,9.27,0.978,5.25,0,12.7,1.18,0.0611,1.62,1.32,0,4.63,3.22,0.244,0.400,0.878,5.18,0.989,0.200,3.67,0,0,0.256,1.44,0
2023-03-21 06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,11.2,157,0,2.54,0.383,0.500,0.317,0.383,7.36,0.550,4.51,0,11.7,0.922,0.0556,1.58,0.933,0,3.23,3.01,0.383,0.328,0.872,3.77,0.544,0.100,3.51,0,0,0.383,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,9.48,181,0,2.84,0.261,0.533,0.489,0.256,9.04,0.983,5.24,0,12.3,1.10,0.0500,1.61,1.33,0,4.60,3.16,0.256,0.394,0.867,4.90,0.994,0.200,3.53,0,0,0.256,1.46,0
2023-03-21 06:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,33.5,179,0,2.68,0.383,0.467,0.278,0.400,7.74,0.556,12.3,0,11.5,0.883,0.0556,1.54,0.933,0,3.26,2.94,0.383,0.317,0.989,3.87,0.561,1.94,3.99,0,0,0.367,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,31.1,221,0,2.99,0.261,0.511,0.439,0.267,9.29,0.983,12.9,0,12.3,1.08,0.0500,1.62,1.33,0,4.74,3.18,0.256,0.383,0.983,5.29,0.994,2.09,4.04,0,0,0.244,24.6,0
2023-03-21 06:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0,12.8,159,0.00556,2.60,0.383,0.467,0.289,0.367,7.63,0.544,4.52,0,11.9,0.867,0.0611,1.53,0.933,0,3.36,2.98,0.383,0.317,0.939,3.69,0.561,0.100,3.41,0,0,0.383,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,10.5,187,0,2.92,0.256,0.511,0.444,0.244,9.32,0.983,5.26,0,12.6,1.06,0.0556,1.64,1.33,0,4.81,3.21,0.256,0.383,0.939,5.51,0.983,0.200,3.46,0,0,0.256,1.48,0
2023-03-21 06:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,0,12.6,157,0,2.49,0.367,0.483,0.300,0.367,7.46,0.544,4.47,0,11.8,0.872,0.0722,1.55,0.933,0,3.33,3.08,0.383,0.328,1.06,3.84,0.544,0.100,3.56,0,0,0.383,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,10.8,188,0,2.83,0.244,0.522,0.444,0.244,9.17,0.994,5.26,0,12.3,1.07,0.0667,1.65,1.33,0,4.51,3.24,0.256,0.394,1.19,5.49,0.989,0.200,3.57,0,0,0.256,1.46,0
2023-03-21 06:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,13.1,163,0,2.60,0.350,0.500,0.317,0.367,7.70,0.539,4.51,0,11.8,1.04,0.0833,1.54,0.933,0,3.32,2.94,0.367,0.333,1.13,3.77,0.539,0.100,3.65,0,0,0.383,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,11.3,192,0,2.91,0.233,0.533,0.456,0.244,9.45,0.983,5.25,0,12.4,1.22,0.0722,1.61,1.33,0,4.81,3.14,0.244,0.400,1.25,5.39,0.989,0.200,3.69,0,0,0.256,1.43,0
2023-03-21 06:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,11.9,164,0,2.51,0.350,0.450,0.294,0.367,7.37,0.539,4.47,0,11.6,0.878,0.0778,1.56,0.933,0,3.61,2.86,0.383,0.333,1.06,3.60,0.539,0.100,3.48,0,0,0.367,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,9.99,182,0,2.82,0.233,0.500,0.444,0.244,9.06,0.983,5.27,0,12.1,1.06,0.0722,1.58,1.33,0,5.11,3.07,0.256,0.400,1.23,5.03,0.983,0.200,3.53,0,0,0.244,1.52,0
2023-03-21 06:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,0,32.8,179,0,2.17,0.367,0.500,0.272,0.367,7.51,0.561,12.2,0,11.7,0.844,0.0778,1.57,0.933,0,3.59,2.52,0.350,0.333,1.17,3.41,0.550,1.94,4.04,0,0,0.367,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,31.1,222,0,2.91,0.244,0.533,0.439,0.244,9.13,0.989,12.9,0,12.1,1.03,0.0722,1.61,1.33,0,5.08,3.18,0.233,0.400,1.36,4.74,0.983,2.09,4.10,0,0,0.244,24.5,0
2023-03-21 06:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,19.8,174,0,1.93,0.367,0.467,0.283,0.383,7.40,0.550,8,0,12.3,0.850,0.0833,1.54,0.933,0,3.52,2.34,0.367,0.333,1.01,3.48,0.539,1.94,3.87,0,0,0.367,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,18.3,215,0,3.01,0.244,0.511,0.433,0.256,9.23,0.983,8.74,0,12.6,1.04,0.0778,1.60,1.33,0,4.96,3.28,0.244,0.400,1.07,5.11,0.989,2.09,3.89,0,0,0.244,6.83,0
2023-03-21 06:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,0,12.4,177,0,1.96,0.367,0.433,0.283,0.383,7.36,0.544,4.41,0,11.5,0.839,0.0833,1.54,0.933,0,3.42,2.38,0.367,0.322,0.994,3.36,0.550,0.100,3.56,0,0,0.367,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,10.9,205,0,2.81,0.244,0.489,0.433,0.256,9.12,0.983,5.27,0,12.1,1.04,0.0722,1.62,1.33,0,4.84,3.13,0.244,0.389,1.05,5.15,0.994,0.200,3.58,0,0,0.244,1.49,0
2023-03-21 06:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,12.2,168,0,1.97,0.367,0.517,0.278,0.383,7.77,0.539,4.41,0,11.5,0.994,0.0722,1.55,0.933,0,3.37,2.29,0.389,0.317,0.933,3.27,0.550,0.100,3.69,0,0,0.400,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,11.1,194,0,2.79,0.244,0.544,0.439,0.256,9.52,0.978,5.27,0,12.2,1.18,0.0722,1.61,1.33,0,4.65,3.09,0.256,0.383,0.933,4.77,0.989,0.200,3.70,0,0,0.267,1.46,0
2023-03-21 06:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,0,12,158,0,2.08,0.383,0.517,0.300,0.367,7.47,0.544,4.43,0,11.4,0.861,0.0722,1.56,0.933,0,3.40,2.30,0.389,0.322,0.833,3.32,0.539,0.100,3.38,0,0,0.383,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,10.1,183,0,2.72,0.256,0.544,0.456,0.244,9.13,0.983,5.28,0,12.1,1.06,0.0722,1.59,1.33,0,4.72,3.09,0.256,0.389,0.844,5.22,0.983,0.200,3.44,0,0,0.256,1.37,0
