"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc00b02f3908fd)","Receive Errors (lxc0e2771075e46)","Receive Errors (lxc138fa602f19f)","Receive Errors (lxc1e2a40cae5f0)","Receive Errors (lxc1eee36049311)","Receive Errors (lxc1f8ee7cb496e)","Receive Errors (lxc20efeaa95647)","Receive Errors (lxc3a8168be8fb2)","Receive Errors (lxc4c9782567f15)","Receive Errors (lxc4e6897478d09)","Receive Errors (lxc51cdd8ff1bad)","Receive Errors (lxc75a8ec1f1cf4)","Receive Errors (lxc798052b5689f)","Receive Errors (lxc878bb64d0384)","Receive Errors (lxc8ab2ea2d4458)","Receive Errors (lxc9b65d3feae75)","Receive Errors (lxc9f89014ebd36)","Receive Errors (lxc_health)","Receive Errors (lxca09c7476b2bb)","Receive Errors (lxca7dd72a275da)","Receive Errors (lxcacf2089d5184)","Receive Errors (lxcbd375acf295f)","Receive Errors (lxcc9469532d43c)","Receive Errors (lxcd07ed415f195)","Receive Errors (lxce2678e98ee06)","Receive Errors (lxce7062d29f75b)","Receive Errors (lxce7c28d678a8f)","Receive Errors (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc138fa602f19f)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc00b02f3908fd)","Transmit Errors (lxc0e2771075e46)","Transmit Errors (lxc138fa602f19f)","Transmit Errors (lxc1e2a40cae5f0)","Transmit Errors (lxc1eee36049311)","Transmit Errors (lxc1f8ee7cb496e)","Transmit Errors (lxc20efeaa95647)","Transmit Errors (lxc3a8168be8fb2)","Transmit Errors (lxc4c9782567f15)","Transmit Errors (lxc4e6897478d09)","Transmit Errors (lxc51cdd8ff1bad)","Transmit Errors (lxc75a8ec1f1cf4)","Transmit Errors (lxc798052b5689f)","Transmit Errors (lxc878bb64d0384)","Transmit Errors (lxc8ab2ea2d4458)","Transmit Errors (lxc9b65d3feae75)","Transmit Errors (lxc9f89014ebd36)","Transmit Errors (lxc_health)","Transmit Errors (lxca09c7476b2bb)","Transmit Errors (lxca7dd72a275da)","Transmit Errors (lxcacf2089d5184)","Transmit Errors (lxcbd375acf295f)","Transmit Errors (lxcc9469532d43c)","Transmit Errors (lxcd07ed415f195)","Transmit Errors (lxce2678e98ee06)","Transmit Errors (lxce7062d29f75b)","Transmit Errors (lxce7c28d678a8f)","Transmit Errors (lxcfc36a1177bf4)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc00b02f3908fd)","Receive Dropped (lxc0e2771075e46)","Receive Dropped (lxc138fa602f19f)","Receive Dropped (lxc1e2a40cae5f0)","Receive Dropped (lxc1eee36049311)","Receive Dropped (lxc1f8ee7cb496e)","Receive Dropped (lxc20efeaa95647)","Receive Dropped (lxc3a8168be8fb2)","Receive Dropped (lxc4c9782567f15)","Receive Dropped (lxc4e6897478d09)","Receive Dropped (lxc51cdd8ff1bad)","Receive Dropped (lxc75a8ec1f1cf4)","Receive Dropped (lxc798052b5689f)","Receive Dropped (lxc878bb64d0384)","Receive Dropped (lxc8ab2ea2d4458)","Receive Dropped (lxc9b65d3feae75)","Receive Dropped (lxc9f89014ebd36)","Receive Dropped (lxc_health)","Receive Dropped (lxca09c7476b2bb)","Receive Dropped (lxca7dd72a275da)","Receive Dropped (lxcacf2089d5184)","Receive Dropped (lxcbd375acf295f)","Receive Dropped (lxcc9469532d43c)","Receive Dropped (lxcd07ed415f195)","Receive Dropped (lxce2678e98ee06)","Receive Dropped (lxce7062d29f75b)","Receive Dropped (lxce7c28d678a8f)","Receive Dropped (lxcfc36a1177bf4)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc00b02f3908fd)","Transmit Dropped (lxc0e2771075e46)","Transmit Dropped (lxc138fa602f19f)","Transmit Dropped (lxc1e2a40cae5f0)","Transmit Dropped (lxc1eee36049311)","Transmit Dropped (lxc1f8ee7cb496e)","Transmit Dropped (lxc20efeaa95647)","Transmit Dropped (lxc3a8168be8fb2)","Transmit Dropped (lxc4c9782567f15)","Transmit Dropped (lxc4e6897478d09)","Transmit Dropped (lxc51cdd8ff1bad)","Transmit Dropped (lxc75a8ec1f1cf4)","Transmit Dropped (lxc798052b5689f)","Transmit Dropped (lxc878bb64d0384)","Transmit Dropped (lxc8ab2ea2d4458)","Transmit Dropped (lxc9b65d3feae75)","Transmit Dropped (lxc9f89014ebd36)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca09c7476b2bb)","Transmit Dropped (lxca7dd72a275da)","Transmit Dropped (lxcacf2089d5184)","Transmit Dropped (lxcbd375acf295f)","Transmit Dropped (lxcc9469532d43c)","Transmit Dropped (lxcd07ed415f195)","Transmit Dropped (lxce2678e98ee06)","Transmit Dropped (lxce7062d29f75b)","Transmit Dropped (lxce7c28d678a8f)","Transmit Dropped (lxcfc36a1177bf4)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc138fa602f19f)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)"
2023-03-22 08:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0,12.9,163,1.43,0,0,14.9,9.04,15.9,0,3.04,0.367,0,0.233,3.26,0.267,0.350,22.6,0.0833,0,0.311,0.539,0.539,0,1.09,0,1.22,7.37,3.23,7.01,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,9.31,107,2.87,0,0,15.6,10.5,16.5,0,3.28,0.244,0,0.233,3.44,0.433,0.233,19.8,0.0833,0,0.378,0.989,0.983,0,1.21,0,1.39,10.1,3.47,8.01,1.01
2023-03-22 08:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,0,14.5,164,1.43,0,0,15.7,9.45,15.9,0,2.99,0.383,0,0.244,3.27,0.294,0.350,22.5,0.0778,0,0.317,0.539,0.544,0,1.07,0.267,1.26,7.07,4.11,6.96,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,10.2,110,2.87,0.00556,0,16.1,11.0,16.5,0,3.23,0.256,0,0.244,3.45,0.456,0.233,19.8,0.0778,0,0.383,0.989,0.989,0,1.14,0.311,1.44,10.5,4.43,7.93,1.02
2023-03-22 08:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,15.3,147,1.43,0,0,15.6,8.99,8.88,0,3.08,0.383,0,0.244,3.24,0.289,0.333,22.6,0.0667,0,0.311,0.533,0.539,0,1.09,0,1.24,7.87,3.24,6.96,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,9.82,102,2.86,0,0,16.3,10.6,10.4,0,3.32,0.256,0,0.244,3.49,0.450,0.222,19.6,0.0667,0,0.378,0.983,0.983,0,1.12,0,1.43,12.5,3.46,7.93,1.02
2023-03-22 08:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,14.0,145,1.43,0,0,15.2,9.40,9.04,0,3.26,0.367,0,0.233,3.21,0.267,0.383,22.6,0.0667,0,0.311,0.533,0.533,0,1.06,0.0111,1.24,7.96,3.23,7.02,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,9.94,103,2.86,0,0,15.9,11.0,10.6,0,3.49,0.244,0,0.233,3.50,0.433,0.256,19.2,0.0667,0,0.378,0.983,0.983,0,1.17,0.0111,1.42,11.2,3.52,8.01,1.02
2023-03-22 08:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,15.8,150,1.44,0,0,14.9,9.47,8.96,0,3.06,0.367,0,0.244,3.21,0.267,0.389,22.6,0.0778,0,0.311,0.533,0.533,0,1.44,0.0111,1.27,9.02,3.17,6.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,11.0,104,2.87,0,0,15.7,10.9,10.4,0,3.33,0.244,0,0.244,3.49,0.433,0.256,19.6,0.0778,0,0.378,0.983,0.983,0,1.47,0.0111,1.44,12.8,3.53,7.93,1.03
2023-03-22 08:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,0,13.9,147,1.44,0,0,14.9,8.93,8.91,0,2.88,0.350,0,0.233,3.24,0.300,0.389,22.6,0.0833,0,0.311,0.539,0.556,0,1.50,0,1.22,7.73,3.20,6.97,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,9.74,102,2.87,0,0,15.7,10.4,10.4,0,3.18,0.233,0,0.233,3.46,0.456,0.256,19.7,0.0833,0,0.378,0.989,0.989,0,2.53,0,1.41,11.0,3.49,7.94,1.01
2023-03-22 08:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,16.3,154,1.43,0,0,15.3,9.38,9.04,0,3.03,0.350,0,0.233,3.22,0.272,0.400,22.6,0.0778,0,0.317,0.539,0.572,0,1.06,0.267,1.25,8.36,4.08,7.01,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,11.4,104,2.87,0,0,16.1,10.9,10.5,0,3.32,0.233,0,0.239,3.50,0.439,0.267,19.7,0.0778,0,0.383,0.989,0.989,0,1.16,0.311,1.43,12.2,4.45,8.01,1.01
2023-03-22 08:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0,13.0,139,1.44,0,0,15.2,8.98,9.07,0,2.89,0.367,0,0.233,3.20,0.272,0.383,22.8,0.0667,0,0.328,0.533,0.556,0,1.06,0,1.24,7.21,3.21,6.94,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,9.15,101,2.87,0,0,16.2,10.6,10.6,0,3.27,0.244,0,0.239,3.50,0.439,0.256,20.2,0.0667,0,0.394,0.983,0.983,0,1.14,0,1.43,10.2,3.49,7.92,1.01
2023-03-22 08:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,0,13.5,140,1.43,0,0,14.1,8.78,8.41,0,2.39,0.367,0,0.222,3.22,0.267,0.367,22.7,0.0667,0,0.328,0.539,0.539,0,1.06,0.0111,1.24,7.63,3.19,6.97,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,9.57,99.8,2.87,0,0,15.5,10.8,10.4,0,3.20,0.244,0,0.222,3.53,0.433,0.244,20.4,0.0667,0,0.394,0.989,0.983,0,1.16,0.0111,1.43,10.6,3.53,7.94,1
2023-03-22 08:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850,0,16.2,153,1.44,0,0,14.6,8.51,8.47,0,2.44,0.350,0,0.244,3.23,0.283,0.383,22.6,0.0667,0,0.328,0.533,0.533,0,1.33,0.0111,1.26,9.41,3.20,7.03,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850,11.4,102,2.87,0,0,15.8,10.7,10.5,0,3.19,0.233,0,0.244,3.52,0.444,0.256,19.6,0.0667,0,0.394,0.983,0.983,0,1.46,0.0111,1.44,13.3,3.52,8.02,1.02
2023-03-22 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,13.9,144,1.44,0,0,15.0,8.45,8.87,0,2.62,0.383,0,0.244,3.25,0.306,0.400,22.4,0.0667,0,0.328,0.544,0.533,0,1.11,0,1.24,7.97,3.22,7.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,9.98,101,2.87,0,0,16.0,10.5,10.7,0,3.30,0.261,0,0.244,3.44,0.461,0.272,19.3,0.0667,0,0.394,0.983,0.983,0,1.21,0,1.44,11.0,3.48,8.01,1.03
2023-03-22 09:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,16.5,155,1.43,0,0,14.7,9.28,8.88,0,2.96,0.383,0,0.256,3.23,0.283,0.383,22.3,0.0722,0,0.322,0.539,0.544,0,1.06,0.267,1.23,8.91,4.10,6.97,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,12.0,104,2.86,0,0,15.7,10.8,10.3,0,3.27,0.256,0,0.256,3.49,0.444,0.256,19.5,0.0722,0,0.389,0.983,0.983,0,1.15,0.311,1.43,12.5,4.44,7.94,1.02
2023-03-22 09:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911,0,12.8,147,1.44,0,0,15.1,8.78,8.98,0,2.98,0.383,0,0.256,3.24,0.283,0.383,22.3,0.0833,0,0.311,0.539,0.544,0,1.07,0,1.26,7.32,3.21,7.04,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911,9.24,100,2.87,0,0,16.1,10.4,10.6,0,3.26,0.256,0,0.256,3.48,0.444,0.256,19.3,0.0833,0,0.383,0.989,0.989,0,1.14,0,1.45,9.92,3.50,8.03,1.01
2023-03-22 09:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,13.4,145,1.43,0,0,14.7,9.33,9.02,0,2.91,0.383,0,0.256,3.24,0.283,0.383,22.1,0.0889,0,0.311,0.533,0.544,0,1.07,0.0111,1.27,8.02,3.22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,9.97,102,2.86,0,0,15.7,10.8,10.5,0.00556,3.19,0.256,0,0.256,3.48,0.444,0.256,19.4,0.0833,0,0.378,0.983,0.983,0,1.14,0.0111,1.47,10.5,3.46,7.99,1.03
2023-03-22 09:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,0,15.0,173,1.44,0,0.00556,15.4,9.55,17.1,0,3.12,0.422,0,0.267,3.22,0.289,0.400,22.4,0.0722,0,0.322,0.528,0.550,0,1.38,0.0111,1.24,8.58,3.19,6.94,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,10.6,112,2.86,0,0.00556,16.3,11.1,17.6,0,3.31,0.278,0,0.267,3.49,0.450,0.267,19.6,0.0722,0,0.389,0.978,0.994,0,1.42,0.0111,1.44,12.2,3.49,7.92,1.02
2023-03-22 09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0,12.6,146,1.44,0,0.00556,15.2,9.13,9.03,0,3.18,0.372,0,0.244,3.25,0.272,0.400,22.3,0.0667,0,0.328,0.544,0.550,0,1.11,0,1.26,7.37,3.22,7.06,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,9.28,102,2.87,0,0.00556,16.3,10.7,10.5,0,3.36,0.244,0,0.244,3.47,0.439,0.267,19.4,0.0667,0,0.394,1,0.989,0,1.20,0.00556,1.44,9.93,3.49,8.04,1.01
2023-03-22 09:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,15.6,156,1.43,0,0,14.5,9.33,8.79,0,2.96,0.350,0,0.233,3.22,0.267,0.417,22.1,0.0667,0.00556,0.317,0.533,0.533,0,1.07,0.267,1.29,8.58,4.10,7.02,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,11.6,103,2.86,0,0,15.7,10.9,10.4,0,3.18,0.233,0,0.233,3.49,0.433,0.278,19.1,0.0667,0,0.383,0.989,0.978,0,1.14,0.317,1.48,11.6,4.42,8.01,1
2023-03-22 09:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,0,12.7,148,1.44,0,0,15.1,8.63,8.61,0,3.01,0.383,0,0.272,3.26,0.283,0.383,22.1,0.0667,0.00556,0.311,0.533,0.550,0,1.09,0,1.23,7.31,3.25,6.93,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,9.17,99.6,2.87,0,0,16.2,10.4,10.6,0,3.27,0.256,0,0.267,3.45,0.450,0.256,19.1,0.0667,0,0.378,0.983,0.983,0,1.13,0,1.43,9.96,3.46,7.92,1.02
2023-03-22 09:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,13.6,145,1.43,0,0,15.2,9.49,8.76,0,3.08,0.400,0,0.272,3.26,0.294,0.367,22.3,0.0667,0,0.311,0.539,0.539,0,1.08,0.0111,1.24,7.96,3.19,7.04,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,9.93,102,2.86,0,0,15.9,10.9,10.6,0,3.31,0.267,0.00556,0.267,3.44,0.456,0.244,19.4,0.0722,0,0.378,0.983,0.983,0,1.13,0.0111,1.43,10.8,3.52,8.03,1.02
2023-03-22 09:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,14.7,160,1.43,0,0,15.3,9.61,8.97,0,3.15,0.417,0,0.289,3.22,0.294,0.367,22.5,0.0667,0,0.317,0.544,0.539,0,1.33,0.0111,1.24,8.47,3.21,7.01,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,10.5,104,2.86,0,0,16.2,11.0,10.8,0,3.36,0.278,0.00556,0.289,3.49,0.450,0.244,19.4,0.0722,0,0.383,0.989,0.989,0,1.46,0.0111,1.44,11.9,3.49,8.01,1.02
