"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-17 02:12:00,18038784,327229440,69427200,4218880,217042944,38514688,64593920,10383360,262406144,262389760,24338432,263159808,18796544,8269824,9650176,8323072,12783616,9023488,8970240,8921088,11698176,9109504,10022912,8716288,8392704,8462336,8376320,18161664,17838080,18251776,59027456,54358016,71528448,38600704,69455872,13381632,9625600,6615040,6696960,6602752,4792320,4800512,4853760,7622656,67018752,69603328,42053632,44244992,14909440,14594048,14950400,10625024,54960128,52137984,51335168,2621440,21585920,293388288,67571712,3969024,266625024,1163005952,6565888,6656000,7413760,7520256,271319040,89006080,745635840,899756032,820051968,114044928,16265216,35917824,647491584,11657216,11182080,12791808,54218752,2789376,293068800,610304,606208,618496,286720,52924416,62177280,5439488,33087488,278528
2023-03-17 02:14:00,18776064,327229440,69427200,4214784,217042944,39178240,64593920,10383360,259211264,263774208,24338432,261808128,19955712,8269824,9646080,8323072,12783616,9023488,8970240,8921088,11956224,9105408,10022912,8716288,8392704,8462336,8376320,18190336,17838080,18251776,59060224,50249728,71327744,38596608,69836800,13381632,9625600,6615040,6705152,6602752,4788224,4800512,4853760,7622656,67080192,69603328,42094592,44204032,14909440,14594048,14950400,10625024,54960128,52133888,51339264,2621440,20946944,293388288,67575808,3969024,270213120,1395974144,6852608,6688768,7446528,7618560,271323136,89006080,721719296,898695168,821510144,114192384,16257024,35893248,654974976,11534336,11517952,11509760,53972992,2658304,293068800,610304,606208,618496,286720,52711424,62177280,5439488,33091584,278528
2023-03-17 02:16:00,19693568,327229440,69431296,4218880,217042944,39182336,64598016,10383360,259485696,263524352,24338432,263430144,17895424,8269824,9646080,8323072,12783616,9023488,8970240,8921088,11853824,9105408,10153984,8716288,8392704,8462336,8376320,18153472,17838080,18251776,59432960,50249728,71643136,38596608,69017600,13381632,9625600,6615040,6701056,6602752,4788224,4800512,4853760,7585792,66981888,69419008,41963520,44208128,14909440,14594048,14950400,10625024,54956032,52133888,51339264,2621440,21135360,293392384,67723264,3973120,264728576,1203933184,6565888,6656000,7438336,7897088,271323136,89001984,718635008,899358720,820207616,114614272,16261120,35553280,642293760,13058048,11108352,11194368,53972992,2658304,293068800,610304,606208,618496,286720,46137344,62177280,5447680,33099776,278528
2023-03-17 02:18:00,19714048,327229440,69427200,4169728,217042944,38461440,64593920,10383360,259616768,263540736,24338432,263712768,19546112,8269824,9646080,8323072,12783616,9023488,8970240,8921088,11804672,9105408,10022912,8716288,8392704,8462336,8376320,18173952,17838080,18251776,59432960,50249728,72032256,38596608,68546560,13389824,9625600,6615040,6701056,6602752,4788224,4800512,4853760,7585792,66990080,69414912,42004480,44208128,14909440,14594048,14946304,10625024,54960128,52133888,51339264,2621440,20623360,293388288,67727360,3973120,260706304,1544093696,6631424,6647808,7200768,7593984,271319040,89001984,738279424,897880064,820207616,115691520,16261120,36540416,651223040,11591680,13012992,11313152,53735424,2658304,293068800,610304,606208,618496,286720,46276608,62177280,5439488,33087488,278528
2023-03-17 02:20:00,18108416,327229440,69431296,4190208,217042944,38461440,64593920,10383360,259416064,263712768,24182784,263585792,20598784,8269824,9678848,8323072,12783616,9023488,8970240,8925184,11730944,9105408,10022912,8716288,8392704,8462336,8376320,18153472,17842176,18251776,59432960,50245632,73031680,38596608,65830912,13385728,9625600,6615040,6696960,6602752,4788224,4800512,4853760,7585792,66985984,69410816,42004480,44208128,14909440,14594048,14946304,10629120,55087104,52137984,51339264,2621440,20783104,293388288,67833856,3969024,263065600,1270665216,6492160,6639616,8036352,7585792,271319040,89001984,725368832,896245760,820203520,115060736,16261120,36532224,612540416,11223040,14127104,11526144,53735424,2658304,293068800,610304,606208,618496,286720,43982848,62177280,5439488,33210368,278528
2023-03-17 02:22:00,18120704,327237632,69431296,4202496,217042944,38461440,64593920,10383360,259403776,263540736,24182784,263884800,20664320,8269824,9744384,8323072,12783616,9023488,8970240,8921088,11730944,9105408,10022912,8716288,8392704,8462336,8376320,18153472,17838080,18251776,59432960,51150848,75382784,38596608,67178496,13385728,9625600,6615040,6696960,6602752,4788224,4796416,4853760,7585792,66732032,69419008,42004480,44044288,14913536,14594048,14946304,10629120,54964224,52137984,51470336,2621440,21610496,293388288,67727360,3969024,270168064,1315131392,6565888,6868992,8134656,8331264,271319040,89001984,755294208,894074880,817778688,114061312,16261120,36528128,651476992,11362304,11563008,13824000,53735424,2789376,293068800,610304,606208,618496,286720,52174848,62177280,5439488,33091584,278528
2023-03-17 02:24:00,19730432,327237632,69431296,4214784,217042944,38465536,64593920,10383360,258723840,264908800,24182784,264785920,20484096,8269824,9797632,8323072,12783616,9023488,8970240,8921088,11730944,9105408,10022912,8716288,8392704,8462336,8376320,18157568,17838080,18251776,59437056,51150848,76042240,38596608,70045696,13385728,9625600,6615040,6696960,6602752,4788224,4800512,4853760,7585792,66732032,69419008,41959424,44109824,14913536,14594048,14946304,10625024,54968320,52133888,51339264,2621440,20307968,293388288,67727360,3895296,277319680,1261006848,6631424,6631424,8134656,7692288,271319040,89006080,720633856,893030400,817786880,113704960,16265216,35299328,651845632,12095488,11714560,12193792,53530624,2658304,293068800,610304,606208,618496,286720,52461568,62177280,5439488,33087488,278528
2023-03-17 02:26:00,20533248,327237632,69435392,4251648,217042944,38461440,64593920,10383360,258633728,264957952,23375872,264175616,18604032,8269824,9785344,8323072,12783616,9023488,8970240,8921088,11730944,9105408,10022912,8716288,8392704,8462336,8376320,18157568,17838080,18251776,59568128,50233344,76406784,38727680,67022848,13381632,9625600,6615040,6696960,6602752,4788224,4800512,4853760,7585792,66732032,69414912,41996288,44068864,14913536,14594048,14950400,10625024,54956032,52150272,51339264,2621440,20582400,293388288,67727360,3960832,278646784,1368354816,6615040,6746112,8126464,7536640,271323136,89006080,717271040,893161472,817782784,113315840,16261120,35049472,643338240,11640832,12025856,12890112,53530624,2789376,293068800,610304,606208,618496,286720,43929600,62177280,5439488,33091584,278528
2023-03-17 02:28:00,20533248,327237632,69431296,4251648,217042944,38465536,64593920,10387456,257265664,257675264,23052288,264384512,19185664,8269824,9793536,8323072,12783616,9023488,8970240,8957952,11747328,9109504,10022912,8716288,8392704,8462336,8376320,18157568,17854464,18251776,59432960,49971200,76660736,38596608,68161536,13381632,9625600,6615040,6701056,6602752,4788224,4800512,4853760,7585792,66727936,69419008,42004480,44072960,14913536,14594048,14950400,10625024,54956032,52137984,51339264,2621440,20127744,293388288,67731456,3964928,278265856,1510113280,6467584,6746112,8126464,7725056,271319040,89010176,737476608,893026304,816832512,116101120,16265216,36356096,648888320,11767808,15675392,13250560,53530624,2789376,293068800,610304,606208,618496,286720,43929600,62177280,5439488,33091584,278528
2023-03-17 02:30:00,18866176,327237632,69431296,4247552,217042944,38334464,64593920,10387456,259133440,259432448,23064576,266403840,20590592,8269824,9785344,8323072,12783616,9023488,8974336,8962048,11747328,9105408,10031104,8716288,8392704,8462336,8376320,18157568,17838080,18251776,71061504,49971200,76546048,38596608,69505024,13385728,9625600,6615040,6701056,6602752,4788224,4800512,4853760,7585792,66732032,69414912,42012672,44003328,14909440,14594048,14950400,10625024,54960128,52142080,51339264,2621440,20459520,293388288,67731456,3969024,267874304,1396207616,6696960,7016448,8118272,7802880,271319040,89006080,724045824,893026304,817041408,115163136,16257024,37027840,648630272,13262848,12271616,13086720,53530624,2658304,293068800,610304,606208,618496,286720,43929600,62177280,5439488,33091584,278528
2023-03-17 02:32:00,19202048,327237632,69431296,4251648,217042944,38338560,64593920,10387456,260329472,261025792,23064576,265474048,17965056,8269824,9629696,8323072,12783616,9023488,8970240,8974336,11747328,9105408,10022912,8716288,8392704,8462336,8376320,18157568,17838080,18251776,60764160,49975296,78282752,38596608,67624960,13385728,9625600,6615040,6696960,6602752,4788224,4800512,4853760,7585792,66732032,69414912,42012672,44007424,14909440,14594048,14946304,10625024,54964224,52187136,51335168,2621440,22151168,293388288,67743744,3969024,268152832,1334005760,6696960,6770688,8110080,8077312,271319040,89001984,738385920,892370944,817168384,113344512,16261120,35676160,653398016,11616256,11423744,13770752,53530624,2658304,293068800,610304,606208,618496,286720,48599040,62177280,5439488,33091584,278528
2023-03-17 02:34:00,19197952,327233536,69431296,4247552,217042944,38334464,64593920,10387456,260456448,261783552,23064576,265527296,18833408,8269824,9728000,8323072,12783616,9023488,8970240,8904704,11747328,9105408,10022912,8716288,8392704,8462336,8376320,18157568,17842176,18251776,60780544,49975296,71467008,38596608,71987200,13385728,9625600,6615040,6701056,6602752,4788224,4800512,4853760,7585792,66736128,69414912,42016768,44007424,14909440,14594048,14946304,10625024,54960128,52137984,51339264,2621440,20799488,293388288,67731456,3969024,268787712,1228083200,6696960,6959104,8101888,7749632,271319040,89006080,717651968,892915712,816336896,114221056,16269312,36327424,640581632,11792384,11395072,11141120,53293056,2662400,293068800,610304,606208,618496,286720,48869376,62177280,5398528,33091584,278528
2023-03-17 02:36:00,19202048,327233536,69431296,4227072,217042944,38334464,64593920,10383360,260472832,263200768,25489408,262729728,20496384,8269824,9809920,8323072,12783616,9023488,8970240,8904704,11747328,9105408,10022912,8716288,8392704,8462336,8376320,18157568,17838080,18251776,60780544,49975296,71467008,38596608,70107136,13385728,9625600,6610944,6696960,6602752,4788224,4800512,4853760,7585792,66727936,69279744,42016768,44003328,14909440,14594048,14946304,10625024,54960128,52137984,51335168,2621440,21102592,293388288,67727360,3969024,272314368,1184149504,6705152,6533120,8093696,8249344,271319040,89006080,708829184,892915712,817004544,113389568,16265216,36323328,675704832,11558912,11362304,13979648,53293056,2658304,293068800,610304,606208,618496,286720,48865280,62177280,5406720,33091584,278528
2023-03-17 02:38:00,19304448,327233536,69435392,4222976,217042944,38948864,64598016,10383360,260493312,259059712,25489408,263921664,20643840,8269824,9834496,8323072,12783616,9023488,8970240,8904704,11747328,9105408,10022912,8716288,8392704,8462336,8376320,18157568,17838080,18251776,72544256,51027968,72138752,38596608,73302016,13385728,9625600,6619136,6701056,6602752,4788224,4800512,4853760,7585792,66732032,69275648,42020864,44007424,14909440,14594048,14946304,10625024,54964224,52137984,51339264,2621440,20783104,293388288,67735552,3969024,261963776,1430241280,6574080,6500352,7241728,7753728,271319040,89006080,754573312,892915712,817004544,114741248,16269312,35078144,641699840,11718656,11730944,12566528,53293056,2658304,293068800,610304,606208,618496,286720,43556864,62177280,5406720,33091584,278528
2023-03-17 02:40:00,19976192,327233536,69439488,4222976,217042944,38297600,64593920,10383360,259727360,260448256,24379392,264306688,17977344,8269824,9719808,8323072,12783616,9023488,8970240,8904704,11747328,9105408,10022912,8716288,8392704,8462336,8376320,18157568,17838080,18251776,58363904,51027968,72126464,38596608,67244032,13385728,9625600,6615040,6701056,6602752,4788224,4800512,4853760,7585792,66727936,69279744,42020864,44015616,14913536,14594048,14946304,10625024,54972416,52137984,51339264,2621440,20611072,293388288,67731456,3866624,265285632,1228431360,6574080,6754304,7307264,7561216,271319040,89001984,721801216,892923904,817000448,114315264,16269312,34840576,623398912,11411456,11055104,11268096,53293056,2658304,293068800,610304,606208,618496,286720,42905600,62177280,5406720,33091584,278528
2023-03-17 02:42:00,18993152,327233536,69435392,4218880,217042944,38305792,64593920,10387456,260550656,260595712,23498752,264077312,17985536,8269824,9719808,8323072,12783616,9023488,8970240,8904704,11747328,9105408,10031104,8716288,8392704,8462336,8376320,18157568,17842176,18325504,58466304,50114560,72081408,38596608,70569984,13385728,9625600,6615040,6701056,6602752,4788224,4800512,4853760,7585792,66727936,69279744,42020864,44011520,14913536,14598144,14946304,10625024,54964224,52137984,51339264,2621440,21229568,293388288,67731456,3883008,263364608,1326317568,6574080,6443008,7487488,7622656,271319040,89006080,737673216,892387328,817000448,115814400,16269312,35487744,649240576,12001280,11300864,11083776,53297152,2658304,293068800,610304,606208,618496,286720,42901504,62177280,5423104,33091584,278528
2023-03-17 02:44:00,20512768,327233536,69435392,4218880,217042944,38301696,64593920,10383360,260431872,261713920,23105536,264175616,19017728,8269824,9613312,8323072,12783616,9023488,8970240,8904704,11747328,9105408,10031104,8716288,8392704,8462336,8376320,18153472,17915904,18251776,58650624,50241536,72839168,38596608,69296128,13418496,9625600,6615040,6701056,6606848,4788224,4796416,4853760,7585792,66732032,69279744,41930752,44011520,14913536,14598144,14946304,10629120,54960128,52137984,51335168,2621440,20877312,293388288,67731456,3891200,263426048,1549152256,6639616,6557696,7331840,7532544,271319040,89001984,717819904,892837888,817000448,113405952,16265216,36163584,651087872,15048704,11509760,14782464,53293056,2658304,293068800,610304,606208,618496,286720,53608448,62177280,5439488,33091584,278528
2023-03-17 02:46:00,20344832,327233536,69435392,4218880,217042944,38301696,64593920,10383360,260591616,261951488,23105536,264667136,21106688,8269824,9613312,8323072,12783616,9023488,8970240,8904704,11747328,9105408,10031104,8716288,8392704,8462336,8376320,18157568,17838080,18255872,94490624,50114560,72753152,38596608,69349376,13418496,9625600,6619136,6701056,6602752,4788224,4800512,4853760,7585792,66727936,69279744,41930752,44019712,14913536,14598144,14946304,10629120,54964224,52137984,51347456,2621440,20869120,293388288,67862528,3928064,270528512,1324417024,6565888,6488064,7266304,7573504,271323136,89006080,709185536,892846080,817000448,114470912,16269312,36155392,654249984,11878400,11104256,11599872,53293056,2789376,293068800,610304,606208,618496,286720,48214016,62177280,5439488,33095680,278528
2023-03-17 02:48:00,19492864,327233536,69435392,4218880,217042944,38305792,64593920,10387456,261959680,260595712,23113728,264744960,20357120,8269824,9613312,8323072,12783616,9023488,8970240,8908800,11747328,9105408,10031104,8716288,8392704,8462336,8376320,18157568,17838080,18251776,64385024,50114560,72736768,38596608,68653056,13418496,9625600,6615040,6701056,6602752,4788224,4800512,4853760,7585792,66736128,69275648,41930752,44027904,14909440,14598144,14946304,10625024,54960128,52137984,51343360,2621440,20754432,293388288,67731456,3928064,277303296,1514663936,6705152,6496256,7274496,7602176,271323136,89006080,737800192,892841984,816472064,114036736,16277504,36151296,655015936,12574720,11304960,13819904,53293056,2658304,293068800,610304,606208,618496,286720,44154880,62177280,5447680,33091584,278528
2023-03-17 02:50:00,20488192,327233536,69439488,4190208,217042944,38305792,64598016,10383360,262029312,259751936,23216128,263315456,20664320,8269824,9613312,8323072,12783616,9027584,8970240,8904704,11747328,9109504,10031104,8716288,8392704,8462336,8376320,18157568,17838080,18251776,60489728,50110464,72564736,38596608,67870720,13418496,9625600,6615040,6696960,6602752,4788224,4800512,4853760,7585792,66732032,69279744,41930752,43937792,14909440,14598144,14946304,10625024,54960128,52133888,51339264,2621440,20533248,293388288,67731456,3928064,285515776,1230401536,6574080,6479872,7282688,7585792,271319040,89001984,723537920,892121088,815300608,114794496,16281600,36818944,629948416,11968512,11706368,11751424,53293056,2658304,293068800,610304,606208,618496,286720,42520576,62177280,5443584,33095680,278528
2023-03-17 02:52:00,20484096,327233536,69435392,4145152,217042944,38305792,64593920,10432512,259645440,258772992,23425024,265768960,20803584,8269824,9613312,8323072,12783616,9023488,8970240,8904704,11747328,9105408,10031104,8716288,8392704,8462336,8376320,18157568,17846272,18251776,60518400,50999296,72380416,38596608,68599808,13422592,9625600,6615040,6696960,6606848,4788224,4796416,4853760,7585792,66732032,69271552,41930752,43937792,14909440,14598144,14946304,10625024,54960128,52137984,51339264,2621440,21032960,293388288,67862528,3928064,269357056,1524092928,6672384,6406144,7200768,7573504,271319040,89006080,754262016,892157952,815566848,116129792,16330752,36814848,644284416,11816960,11530240,11964416,53293056,2658304,293068800,610304,606208,618496,286720,42672128,62177280,5439488,33210368,278528
2023-03-17 02:54:00,20533248,327233536,69435392,4235264,217042944,38301696,64593920,10457088,258191360,259969024,23416832,266592256,19492864,8273920,9617408,8323072,12787712,9023488,8970240,8908800,11702272,9105408,10031104,8720384,8392704,8462336,8376320,18157568,17911808,18288640,60391424,50995200,72523776,38596608,71028736,13414400,9625600,6615040,6701056,6606848,4788224,4800512,4853760,7585792,66727936,69275648,41926656,43937792,14909440,14598144,14946304,10625024,54956032,52305920,51339264,2621440,21032960,293388288,67735552,3932160,267288576,1220337664,6672384,6475776,7315456,7643136,271319040,89001984,712589312,892153856,815702016,115326976,16338944,36814848,791777280,11689984,13336576,13942784,53293056,2658304,293068800,610304,606208,618496,286720,49442816,62177280,5439488,33091584,278528
2023-03-17 02:56:00,19259392,327233536,69406720,4276224,217042944,38961152,64593920,10338304,258527232,262234112,24440832,266653696,19623936,8269824,9744384,8323072,12783616,9023488,8970240,8904704,11698176,9105408,10031104,8720384,8392704,8462336,8376320,18153472,17838080,18251776,60403712,50012160,71929856,38596608,67145728,13414400,9625600,6615040,6701056,6602752,4788224,4800512,4853760,7585792,66732032,69279744,41930752,43937792,14909440,14598144,14946304,10625024,54960128,52133888,51339264,2621440,20426752,293388288,67731456,3928064,272457728,1351516160,6688768,6672384,7282688,7618560,271319040,89006080,708087808,892817408,815575040,113684480,16334848,35659776,657874944,11689984,11624448,11636736,53293056,2662400,293068800,610304,606208,618496,286720,48594944,62177280,5382144,33091584,278528
