"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc13a306010214)","Transmit Total (lxc1c3395913bae)","Transmit Total (lxc2543b9c9ec41)","Transmit Total (lxc2568b56bcea7)","Transmit Total (lxc28528e2b302e)","Transmit Total (lxc306dffa018f2)","Transmit Total (lxc30b94e1d81cc)","Transmit Total (lxc33647fb8eab1)","Transmit Total (lxc58db09516916)","Transmit Total (lxc7084b74d5d49)","Transmit Total (lxc767056ff0e7d)","Transmit Total (lxc78ec245b8f12)","Transmit Total (lxc8089b721f31e)","Transmit Total (lxc831342b3bef8)","Transmit Total (lxc86ca1540ce30)","Transmit Total (lxc8b4940d2407b)","Transmit Total (lxc93601df3ac13)","Transmit Total (lxc9608bff87159)","Transmit Total (lxc9b02db5024dd)","Transmit Total (lxc_health)","Transmit Total (lxca2691413c000)","Transmit Total (lxca276edb7a83f)","Transmit Total (lxcb2dea5c9292d)","Transmit Total (lxcbe77e52b37d2)","Transmit Total (lxcd87592c26ce1)","Transmit Total (lxcd911e1b69dcc)","Transmit Total (lxce7da8c60c1c1)","Transmit Total (lxcfac3688eea8d)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc13a306010214)","Receive Total (lxc1c3395913bae)","Receive Total (lxc2543b9c9ec41)","Receive Total (lxc2568b56bcea7)","Receive Total (lxc28528e2b302e)","Receive Total (lxc306dffa018f2)","Receive Total (lxc30b94e1d81cc)","Receive Total (lxc33647fb8eab1)","Receive Total (lxc58db09516916)","Receive Total (lxc7084b74d5d49)","Receive Total (lxc767056ff0e7d)","Receive Total (lxc78ec245b8f12)","Receive Total (lxc8089b721f31e)","Receive Total (lxc831342b3bef8)","Receive Total (lxc86ca1540ce30)","Receive Total (lxc8b4940d2407b)","Receive Total (lxc93601df3ac13)","Receive Total (lxc9608bff87159)","Receive Total (lxc9b02db5024dd)","Receive Total (lxc_health)","Receive Total (lxca2691413c000)","Receive Total (lxca276edb7a83f)","Receive Total (lxcb2dea5c9292d)","Receive Total (lxcbe77e52b37d2)","Receive Total (lxcd87592c26ce1)","Receive Total (lxcd911e1b69dcc)","Receive Total (lxce7da8c60c1c1)","Receive Total (lxcfac3688eea8d)"
2023-03-12 09:10:00,0,68.6,43791,100786,0,0,0,448,206,65.7,406,66.1,0,4244,0,4604,3.43,38936,37.6,446,0,1726,1747,456,31.8,2552,465,300,90.5,6649,0,0,1076,68.6,0,57063,94925,0,0,0,251,228,41.4,583,41.4,0,1374,0,1438,3.57,18158,30.6,257,0,191,25451,260,25.7,1269,259,385,95,1039,0,0,1080
2023-03-12 09:12:00,0,68.6,23728,54534,0,0,0,447,207,66.4,405,66.1,0,4353,0,4265,3.43,38963,0,446,0,1860,419,453,32.3,2555,469,300,90.5,6838,0,0,2125,68.6,0,34475,67243,0,0,0,249,227,42.5,582,41.4,0,1376,0,1393,3.57,18377,0,257,0.389,190,6282,254,26.2,1267,261,385,95,1059,0,0.389,2129
2023-03-12 09:14:00,0,67.9,23805,54734,0,0,0,450,206,66.4,406,66.1,0,4421,0,4600,3.43,39007,0.600,446,0,1876,418,452,32.7,2553,464,301,89.8,7004,0.389,0,2656,67.9,0,35016,68277,0,0,0,253,227,42.5,583,41.7,0,1381,0,1433,3.57,17955,0.600,251,0,184,6278,252,26.2,1265,259,385,95,1048,0,0,2654
2023-03-12 09:16:00,0,69,31362,62837,0,0,0,448,210,66.1,406,65.7,0,4262,0,4686,3.43,39051,0.600,448,0,1723,421,455,31.8,2552,467,299,92.3,6657,0,0,1075,69,0,33469,66062,0,0,0,251,228,42.8,583,40.6,0,1365,0,1468,3.96,27123,0.600,253,0,196,6273,255,25.7,1264,265,385,94.6,1034,0,0,1075
2023-03-12 09:18:00,0,68.3,41046,92419,0,0,0,435,208,65.3,405,66.4,0,4418,0,4275,3.43,38995,0,437,0,1898,1140,441,31.6,2553,453,300,90.5,6941,0,0,2655,68.3,0,53333,90507,0,0,0.389,242,228,40.6,582,41.4,0,1361,0,1380,3.57,18615,0,248,0,190,21184,246,25.5,1265,252,385,94.6,1049,0,0,2655
2023-03-12 09:20:00,0,69,44735,101983,0,0,0,435,207,66.4,406,66.8,0,4311,0,4603,3.43,38975,37.6,431,0,1783,1715,441,31.6,2557,455,299,89.4,6793,0,0,1606,69,0,57712,95838,0,0,0,247,228,42.1,583,41.7,0,1382,0,1430,3.57,18484,30.6,241,0,177,25546,251,25.5,1268,253,385,95,1065,0,0,1601
2023-03-12 09:22:00,0,68.6,22912,53606,0,0,0,448,209,65.3,405,66.1,0.389,4240,0,4273,3.43,38912,0,446,0,1711,421,453,31.6,2553,469,300,89.8,6604,0,0,1079,68.6,0,33376,65269,0,0,0,251,228,42.5,582,41.7,0,1382,0,1395,3.57,18614,0,262,0,176,6278,259,25.5,1263,261,385,95,1052,0,0,1079
2023-03-12 09:24:00,0.389,67.5,24380,55285,0,0,0,450,211,65.4,406,65.7,0.389,4415,0,4606,3.43,38954,0.600,449,0,1902,421,452,31.6,2552,468,302,89.8,7024,0,0,2656,67.5,0.389,34984,68373,0,0,0,253,228,40.3,582,41.4,0.389,1366,0,1445,3.57,18522,0.600,265,0,200,6280,252,25.5,1262,261,385,95,1054,0,0,2654
2023-03-12 09:26:00,0.389,68.3,22209,52882,0,0,0,447,209,66.1,407,66.4,0,4248,0,4598,3.43,38977,0.600,448,0,1726,420,455,31.6,2556,467,301,91.2,6656,0,0,1070,68.3,0.389,33409,65763,0,0,0,249,228,42.1,583,42.5,0.389,1369,0,1436,3.57,17932,0.600,253,0,190,6277,255,25.5,1272,260,384,95,1049,0,0,1069
2023-03-12 09:28:00,0,68.3,37605,84577,0,0,0,447,207,66.1,401,66.1,0,4427,0,4262,3.43,38966,0,448,0,1888,991,455,31.6,2553,468,299,90.1,6946,0,0,2656,68.3,0,49397,85519,0,0,0,249,228,42.5,580,41.7,0,1375,0,1377,3.57,18668,0,253,0,166,18044,255,25.5,1268,260,385,95,1055,0,0,2661
2023-03-12 09:30:00,0,67.6,50543,108572,0,0,0,449,210,65.7,402,65.3,0,6513,0,4685,3.43,39032,44.6,447,0,1897,1732,454,31.6,2554,467,302,89.8,7121,0,0,2655,67.6,0,58994,100125,0,0,0,251,227,40.6,581,40.6,0,1490,0,1454,3.57,23064,30.6,252,0,188,25740,254,25.5,1264,260,384,95.0,1074,0,0,2654
2023-03-12 09:32:00,0,67.2,21237,52514,0,0,0,448,208,65.7,405,66.1,0,29146,0,4359,3.43,39140,0,447,0,1721,420,453,31.6,2552,466,303,90.1,6637,0,0,1074,67.2,0,33592,91277,0,0,0,251,227,40.6,583,41.4,0,2101,0,1428,3.57,16933,0,256,0,193,6279,253,25.5,1264,259,384,95,1028,0,0,1074
2023-03-12 09:34:00,0,67.9,26679,57639,0,0.389,0,447,208,66.1,406,66.4,0,4422,0,4607,3.43,38959,0.600,446,0,1889,421,455,31.6,2552,465,302,90.1,7032,0,0,2654,67.9,0,34965,68373,0,0,0,249,226,41.7,582,41.4,0,1373,0,1438,3.57,20815,0.600,256,0,181,6274,256,25.5,1264,259,385,95,1043,0,0,2656
2023-03-12 09:36:00,0,68.3,22140,52718,0,0,0,447,208,65.7,405,66.1,0,4260,0.389,4605,3.43,38948,0.600,448,0,1721,418,455,31.6,2552,465,299,89.8,6661,0,0,1069,68.3,0,33369,65723,0,0,0,249,227,42.1,583,41.4,0,1381,0,1434,3.57,17860,0.600,253,0,178,6276,255,25.5,1264,259,385,95,1061,0,0,1068
2023-03-12 09:38:00,0,69,32603,73921,0,0,0.389,451,207,66.4,405,66.4,0,4419,0,4264,3.43,38990,0,446,0.389,1891,810,452,31.6,2552,467,300,90.1,6950,0,0,2656,69,0,44459,79591,0,0,0,253,228,43.6,582,41.4,0,1373,0,1384,3.57,18150,0,251,0,197,14006,252,25.5,1264,260,385,95,1027,0,0,2660
2023-03-12 09:40:00,0,69.4,45790,103096,0,0,0,436,209,66.4,406,66.1,0,4426,0,4620,3.43,38985,38.7,434,0,1896,1753,442,31.6,2553,458,301,90.1,7054,0,0,2659,69.4,0,58865,97814,0,0,0,244,228,42.5,583,40.6,0,1368,0,1436,3.57,18325,31.0,244,0,233,25719,248,25.5,1266,255,385,95,1066,0,0,2655
2023-03-12 09:42:00,0,69.4,22298,52903,0,0,0,435,206,66.1,405,65.3,0,4264,0,4286,3.43,38917,0,435,0,1721,422,439,31.6,2554,455,299,89.8,6666,0,0,1080,69.4,0,33378,65487,0,0,0,242,227,42.5,583,40.3,0,1374,0,1392,3.57,17993,0,247,0,200,6272,245,25.5,1265,253,385,95,1070,0,0,1073
2023-03-12 09:44:00,0,68.3,24340,55188,0,0,0,448,207,66.4,405,65.3,0,4415,0,4600,3.43,38945,0.600,449,0,1884,421,453,31.8,2553,465,302,90.1,7019,0,0,2657,68.3,0,34970,68308,0,0,0,251,228,42.5,582,40.6,0,1361,0,1434,3.57,18474,0.600,255,0,175,6273,253,25.7,1264,259,385,95,1067,0,0,2653
2023-03-12 09:46:00,0,68.3,22503,53228,0,0,0,447,207,66.1,405,66.1,0,4307,0,4719,3.43,38949,0.600,446,0,1742,420,453,32.0,2570,465,300,90.1,6722,0,0,1074,68.3,0,33394,66117,0,0.389,0,249,227,42.5,583,41,0,1390,0,1477,3.57,18214,0.600,249,0,182,6276,253,26.0,1271,259,385,95,1030,0,0,1080
2023-03-12 09:48:00,0,68.3,37899,75174,0,0,0,449,206,65.3,405,66.8,0,4421,0,4275,3.82,39036,0,446,0,1895,645,453,32.3,2555,467,299,90.1,6963,0,0,2649,68.3,0,40280,74569,0,0.389,0,252,228,41.4,582,42.1,0,1373,0,1397,3.57,27314,0,251,0,198,10534,253,26.2,1267,260,385,95,1016,0,0,2658
2023-03-12 09:50:00,0,67.5,44916,102022,0,0,0,447,206,65.3,405,66.1,0,4418,0,4598,3.82,38940,37.6,448,0,1878,1753,453,32.3,2554,465,299,90.1,6999,0,0.389,2654,67.5,0,58696,97483,0,0,0,249,228,41.4,582,41,0,1378,0,1435,3.57,17636,30.6,253,0,200,25519,253,26.2,1265,259,385,95,1051,0,0,2652
2023-03-12 09:52:00,0,67.5,25555,56964,0,0,0,448,209,66.1,405,65.0,0,27050,0,4263,3.43,38957,0,448,0,1711,418,453,32.3,2553,469,299,89.4,6572,0,0.389,1080,67.5,0,33413,88726,0,0,0,251,228,42.1,583,40.3,0,1986,0,1385,3.57,21251,0,258,0,189,6282,253,26.2,1264,261,385,95,1039,0.389,0,1075
2023-03-12 09:54:00,0,68.7,24492,56022,0,0,0,447,209,66.4,405,65.3,0,27277,0,4651,3.43,38967,0.600,443,0,1896,420,455,32.3,2581,468,299,91.9,7050,0,0,2657,68.7,0,34989,92030,0,0,0,249,227,41.4,582,40.3,0,2016,0,1455,3.57,18622,0.600,247,0,184,6278,256,26.2,1276,262,385,97.6,1040,0.389,0,2657
2023-03-12 09:56:00,0,68.7,22244,52960,0,0,0,448,209,66.1,406,66.7,0,4242,0,4598,3.67,38966,0.600,445,0,1721,422,453,32.0,2555,469,302,89.8,6619,0,0,1074,68.7,0,33403,65707,0,0,0,251,228,41.4,583,41.4,0,1384,0,1441,3.80,17956,0.600,249,0,195,6277,253,26.0,1272,262,385,95,1013,0,0,1074
2023-03-12 09:58:00,0,68.3,24839,56826,0,0,0,450,210,66.4,402,66.8,0,4422,0,4265,4.13,38993,0,449,0,1878,464,456,32.3,2556,467,300,89.8,6987,0,0,2390,68.3,0,35751,68998,0,0,0,253,228,42.5,580,41.7,0,1374,0,1388,4.27,18330,0,255,0,200,7101,262,26.2,1274,260,385,95,1057,0,0,2394
2023-03-12 10:00:00,0,68.3,45175,102796,0,0,0,447,211,66.1,401,67.2,0,6516,0,4677,4.13,38964,37.6,448,0,1887,1741,455,32.0,2550,467,300,90.2,7106,0,0,2389,68.3,0,58726,99854,0,0,0,249,227,42.5,580,41.7,0,1498,0,1465,4.27,17885,30.6,253,0,210,25793,260,26.0,1262,260,386,95,1068,0,0,2388
2023-03-12 10:02:00,0,67.9,27943,59179,0,0,0,447,210,65.3,406,66.4,0,6338,0,4344,3.67,39034,0,445,0,1748,423,453,31.6,2551,467,301,89.8,6585,0,0,1077,67.9,0,33446,67612,0,0,0,249,228,41.0,582,41.4,0,1491,0.389,1416,3.80,23667,0,249,0,217,6280,252,25.5,1262,260,385,95.0,1027,0,0,1076
2023-03-12 10:04:00,0,67.9,23915,54923,0,0,0,436,209,65.7,406,66.4,0,4463,0,4653,3.43,39019,0.600,434,0,1938,422,441,31.6,2581,454,300,89.8,7030,0,0,2654,67.9,0,35007,68590,0,0,0,244,228,41,582,41,0,1383,0,1461,3.57,18082,0.600,245,0,209,6281,247,25.5,1278,259,385,95,1046,0,0,2655
2023-03-12 10:06:00,0,68.6,32034,63499,0,0,0,449,208,66.4,406,66.4,0,4309,0,4598,3.67,39113,0.600,448,0,1778,422,457,31.6,2556,465,299,89.8,6768,0,0,1596,68.6,0,34051,66896,0,0,0,250,228,42.1,583,41.7,0,1365,0,1427,3.80,27251,0.600,254,0,181,6276,257,25.5,1269,265,385,95,1029,0,0,1595
2023-03-12 10:08:00,0,69.4,22804,53441,0,0,0,450,209,66.1,406,65.7,0,4240,0,4268,4.13,38995,0.389,448,0,1728,421,453,31.6,2553,468,301,90.9,6606,0,0,1070,69.4,0,33444,65490,0,0,0,257,228,42.1,583,41.4,0,1360,0,1380,4.27,18517,0,253,0,186,6279,258,25.5,1265,260,385,95,1045,0,0.389,1068
2023-03-12 10:10:00,0,67.9,49359,107030,0,0,0,448,209,66.4,405,66.4,0,4457,0,4658,4.13,38996,37.6,445,0,1925,1770,452,31.6,2580,467,300,90.9,7053,0,0,2392,67.9,0,58567,97756,0,0,0,256,228,42.5,582,41.4,0,1381,0,1459,4.27,22226,30.6,254,0,200,25647,257,25.5,1276,260,385,95.4,1082,0,0,2399
2023-03-12 10:12:00,0,67.9,23145,53959,0,0,0,447,210,66.8,405,66.1,0,4248,0,4262,4.13,39001,0,446,0,1772,422,453,32.0,2556,466,302,91.9,6597,0,0,1076,67.9,0,33448,65492,0,0,0,249,228,42.1,583,41.4,0,1381,0,1375,4.27,18875,0,256,0.389,204,6272,253,25.5,1268,259,385,98.0,1030,0,0,1078
2023-03-12 10:14:00,0,67.5,23746,54727,0,0,0,449,208,66.8,405,66.4,0,4430,0,4607,4.13,38999,0.600,448,0,1895,418,453,32.0,2556,468,302,90.1,7026,0.389,0,2649,67.5,0,35010,68377,0,0,0,251,227,42.1,582,42.1,0,1389,0,1434,4.27,17902,0.600,253,0.389,193,6277,253,25.5,1268,260,385,95,1050,0,0,2651
2023-03-12 10:16:00,0,67.5,24037,54935,0,0,0,449,207,66.8,405,66.1,0,4445,0,4685,3.90,38927,0.600,444,0,1876,421,455,31.8,2553,468,302,90.1,7088,0.389,0,2648,67.5,0,34955,68524,0,0,0.389,251,228,42.5,582,41.8,0,1387,0,1470,4.42,18167,0.600,248,0,203,6276,256,25.7,1268,260,385,95,1060,0,0,2654
2023-03-12 10:18:00,0,67.2,22292,52932,0,0,0,447,205,66.4,405,66.1,0,4230,0,4261,3.43,38998,0,446,0,1715,420,453,32.3,2552,468,302,88.4,6655,0,0,1075,67.2,0,33430,65395,0,0,0.389,249,228,41.4,583,41.4,0,1375,0,1387,3.96,18020,0,250,0,172,6277,253,26.2,1262,260,384,92.4,1075,0,0,1080
2023-03-12 10:20:00,0,67.5,45897,103480,0,0,0,448,208,66.1,405,65.7,0,4463,0,4654,3.43,38981,37.6,449,0,1928,1756,453,32.3,2585,469,303,91.6,7090,0,0,2656,67.5,0,58984,98049,0,0,0,251,228,41.7,582,40.6,0,1388,0,1453,3.57,18379,30.6,254,0,213,25791,253,26.2,1281,261,384,95,1041,0,0,2654
2023-03-12 10:22:00,0.389,67.5,22355,53680,0,0,0,450,206,66.1,405,66.8,0,27065,0,4265,3.90,39029,0,450,0,1715,421,455,32.3,2553,467,301,91.2,6600,0,0,1076,67.5,0.389,33461,88808,0,0,0,253,227,42.1,583,41.7,0,1993,0,1377,4.03,18089,0,256,0,203,6279,255,26.2,1264,260,385,95,975,0,0,1069
2023-03-12 10:24:00,0,68.6,32993,65263,0,0,0,448,206,66.4,406,66.1,0,27243,0,4598,4.13,39101,0.600,446,0,1885,420,455,32.3,2552,467,302,93.4,7067,0,0,2657,68.6,0,35084,92002,0,0,0,249,228,42.8,582,41,0,2001,0,1429,4.27,27166,0.600,252,0,197,6278,255,26.2,1262,260,385,97.6,1062,0,0,2655
2023-03-12 10:26:00,0,68.3,24216,55171,0,0,0,448,207,66.4,406,66.5,0,4428,0,4610,3.90,38999,0.600,445,0,1889,419,452,31.8,2552,467,302,92.6,7013,0,0,2663,68.3,0,34998,68333,0,0,0,251,227,42.1,582,41,0,1382,0,1436,4.03,18345,0.600,250,0,213,6279,252,25.7,1264,260,384,97.6,1065,0,0,2668
2023-03-12 10:28:00,0,69.7,26555,57609,0,0,0,450,208,66.4,405,66.4,0.389,4289,0,4315,3.43,39031,0,450,0,1730,419,453,31.6,2584,468,302,92.6,6598,0,0,1079,69.7,0,33442,65547,0,0,0,253,228,42.1,583,41.4,0,1386,0,1410,3.57,22278,0,260,0,198,6277,253,25.5,1281,260,384,97.6,1030,0,0,1073
2023-03-12 10:30:00,0,68.3,46147,103768,0,0,0,447,209,66.4,402,66.1,0,6517,0.389,4678,3.43,38968,37.6,446,0,1879,1729,453,31.6,2555,467,300,93.4,7064,0,0,2655,68.3,0,58848,99926,0,0,0,249,227,42.1,580,41.4,0.389,1481,0,1468,3.57,18739,30.6,256,0,205,25635,253,25.5,1267,260,385,97.3,1060,0,0,2651
2023-03-12 10:32:00,0,67.9,22152,52896,0,0.389,0,447,208,66.1,406,66.4,0,6313,0,4265,3.67,39208,0,446,0,1707,421,455,32.0,2551,468,301,90.5,6573,0,0,1076,67.9,0,33637,67624,0,0,0,249,227,42.1,583,41.4,0,1473,0,1384,3.80,17863,0,251,0,197,6275,255,26.0,1262,261,385,95,1038,0,0,1075
2023-03-12 10:34:00,0,68.3,23966,54743,0,0.389,0,447,207,66.1,407,66.1,0,4414,0,4595,4.13,39074,0,446,0,1882,420,453,32.3,2555,469,302,89.8,7007,0,0,2656,68.3,0,35103,68380,0,0,0,249,228,42.8,583,40.6,0,1386,0,1424,4.27,18099,0,251,0,185,6278,254,26.2,1267,261,385,95,1046,0,0,2657
2023-03-12 10:36:00,0,67.2,23861,54687,0,0,0,450,207,65.8,405,66.1,0,4461,0,4658,4.13,39032,0.600,448,0,1894,421,454,32.3,2584,471,301,90.1,7064,0,0,2657,67.2,0,35049,68658,0,0,0,253,228,41.4,582,41,0,1385,0,1454,4.27,18002,0.600,253,0,178,6280,254,26.2,1281,263,385,95,1037,0,0,2664
2023-03-12 10:38:00,0,68.3,22744,53482,0,0,0.389,449,204,65.0,405,65.7,0,4240,0,4271,4.13,39007,0,445,0.389,1717,418,453,32.3,2553,466,301,90.5,6603,0,0,1074,68.3,0,33421,65408,0,0,0,251,228,40.6,583,40.6,0,1367,0,1399,4.27,18461,0,249,0,197,6279,253,26.2,1264,260,385,95,1050,0,0,1073
2023-03-12 10:40:00,0,68.3,45614,103173,0,0,0.389,447,207,65.7,407,66.4,0,4418,0,4595,4.13,38952,37.6,448,0.389,1884,1736,455,32.3,2551,467,299,88.8,7005,0,0,2651,68.3,0,59015,97888,0,0,0,249,228,41.0,582,41.4,0,1375,0,1431,4.27,18020,31.0,253,0,180,25809,255,26.2,1262,260,385,92.0,1043,0,0,2652
2023-03-12 10:42:00,0,67.5,31642,63259,0,0,0,449,208,66.1,405,66.0,0,4250,0,4270,3.67,39034,32.2,446,0,1722,744,452,31.8,2551,468,300,91.2,6630,0,0,1073,67.5,0,33806,66024,0,0,0,251,227,42.5,582,41.7,0,1363,0,1377,3.80,27138,25.6,251,0,172,6499,252,25.7,1262,261,385,94.6,1080,0,0,1073
2023-03-12 10:44:00,0,68.3,24103,55705,0,0,0,447,209,65.7,405,66.1,0,27305,0,4682,3.43,38998,0,446,0,1930,420,453,31.6,2586,465,301,91.6,7100,0,0,2388,68.3,0,34756,91782,0,0,0,250,228,42.1,583,41,0,2018,0,1459,3.57,18521,0,251,0,193,6277,253,25.5,1288,259,385,95,1088,0,0,2387
2023-03-12 10:46:00,0,68.6,27917,59775,0,0,0,448,209,66.0,406,66.0,0,27320,0,4752,3.82,38999,0.600,446,0,1914,421,452,31.8,2581,465,303,93.0,7101,0,0,2390,68.6,0,34743,92029,0,0.389,0,251,227,42.1,582,41.0,0,2018,0,1491,3.57,22340,0.600,252,0,195,6274,252,25.7,1282,259,385,97.6,1065,0,0,2395
2023-03-12 10:48:00,0,68.3,23082,53813,0,0,0,448,209,65.7,406,65.7,0,4248,0,4275,3.90,39024,0,446,0,1713,421,453,32.3,2551,467,300,89.8,6612,0,0,1072,68.3,0,33449,65341,0,0,0,251,228,40.6,583,41,0,1369,0,1387,4.03,18812,0,251,0,201,6278,254,26.2,1262,260,385,95,1042,0,0,1072
2023-03-12 10:50:00,0,68.3,45343,102562,0,0,0,436,207,66.1,404,65.3,0,4420,0,4608,4.13,38962,39.8,435,0,1877,1747,442,32.3,2555,456,301,89.8,7012,0,0,2653,68.3,0,58748,97423,0,0,0,245,228,41,583,40.3,0,1384,0,1442,4.27,18036,30.6,251,0,178,25545,253,26.2,1267,254,385,95,1053,0,0,2650
2023-03-12 10:52:00,0,69.4,26319,61892,0,0,0,436,208,65.7,404,65.7,0,4250,0,4274,3.90,38979,39.8,433,0,1724,974,441,31.8,2552,455,300,90.1,6592,0,0.389,1073,69.4,0,37934,71032,0,0,0,244,228,41.4,582,40.3,0,1371,0,1395,4.03,18039,30.6,242,0,211,9857,246,25.7,1264,254,385,95,1039,0,0,1072
2023-03-12 10:54:00,0,68.3,23167,54085,0,0,0,448,207,66.4,405,65.3,0,4402,0,4655,3.43,39032,0,445,0,1844,424,455,31.6,2580,474,299,90.1,6946,0,0,2125,68.3,0,34514,67784,0,0,0,251,228,42.8,583,40.3,0,1380,0,1461,3.57,17857,0,249,0,196,6274,255,25.5,1276,270,385,95,1057,0,0,2125
2023-03-12 10:56:00,0,69.0,29502,60821,0,0,0,447,207,66.1,405,65.7,0,4416,0,4602,3.43,39078,0.600,445,0,1879,423,456,31.6,2553,467,300,87.3,7014,0,0,2659,69.0,0,35070,68511,0,0,0,249,228,42.5,582,41.0,0,1365,0,1436,3.57,23685,0.600,249,0,195,6276,256,25.5,1264,267,385,92.4,1038,0,0,2653
2023-03-12 10:58:00,0,68.6,22247,52909,0,0,0,448,207,65.7,406,66.1,0,4248,0,4265,3.90,38995,0,449,0,1716,420,452,31.6,2554,467,298,89.8,6580,0,0,1081,68.6,0,33425,65450,0,0,0,256,227,42.5,582,41,0,1361,0,1380,4.03,17969,0,255,0,192,6276,257,25.5,1265,261,385,95,1016,0.389,0,1080
2023-03-12 11:00:00,0,68.6,54610,113029,0,0,0,449,206,65.7,401,66.1,0,6507,0,4687,4.13,39062,37.6,448,0,1891,1743,453,31.6,2555,468,300,89.8,7097,0,0,2655,68.6,0,59025,100328,0,0,0,251,227,41,580,41.7,0,1486,0,1474,4.27,27144,30.6,259,0,200,25737,253,25.5,1265,260,385,95,1088,0.389,0,2653
2023-03-12 11:02:00,0,68.6,32394,73200,0,0,0,448,208,65.3,405,66.4,0,6504,0,4339,4.13,39010,37.6,445,0,1876,1143,454,31.6,2553,468,301,93.0,7025,0,0,2650,68.6,0,43963,81414,0,0,0,251,228,40.6,583,41.4,0,1494,0,1425,4.27,18534,30.6,249,0,181,13475,253,25.5,1264,261,384,97.6,1067,0,0,2657
2023-03-12 11:04:00,0,68.6,23034,53803,0,0,0,447,209,65.3,405,66.1,0,4249,0,4600,4.13,38988,0.389,448,0,1748,421,455,31.6,2552,470,300,90.9,6660,0,0,1072,68.6,0,33422,65788,0,0,0,250,228,41.4,583,40.6,0,1370,0.389,1446,4.27,18755,0,253,0,192,6272,255,25.5,1270,262,386,95,1037,0,0.389,1077
2023-03-12 11:06:00,0,69,24676,55593,0,0,0,449,209,66.1,405,66.1,0,4425,0,4602,4.13,39117,0.989,446,0,1902,423,453,31.6,2554,468,301,90.5,7015,0,0,2658,69,0,35127,68578,0,0,0,251,228,42.1,583,41.4,0,1374,0.389,1438,4.27,18823,0.600,251,0,201,6274,254,25.5,1265,260,384,95,1032,0,0.389,2657
2023-03-12 11:08:00,0,69,21906,52481,0,0,0,449,210,66.1,406,66.4,0,4241,0,4259,3.67,39100,0,448,0,1712,420,453,31.8,2554,467,301,90.1,6612,0,0,1074,69,0,33519,65579,0,0,0,251,228,42.1,583,42.1,0,1372,0,1384,3.80,17637,0,253,0,177,6276,254,25.7,1265,260,385,95,1042,0,0,1074
2023-03-12 11:10:00,0,68.3,45344,102741,0,0,0,449,207,66.1,405,66.4,0,4457,0,4651,3.43,39077,37.6,449,0,1898,1723,455,31.8,2583,467,301,92.3,7062,0,0,2652,68.3,0,59046,98190,0,0,0,251,227,42.5,583,41.7,0,1383,0,1461,3.57,17844,30.6,252,0,178,25708,255,25.7,1280,260,385,98.0,1032,0,0,2653
2023-03-12 11:12:00,0,67.9,36388,81779,0,0,0,447,207,66.1,405,66.4,0,4414,0,4267,3.43,38974,37.6,448,0,1946,1306,452,32.7,2555,465,302,90.1,6972,0,0,2652,67.9,0,48186,84329,0,0,0,249,228,42.5,582,41.8,0,1376,0,1394,3.57,18638,30.6,253,0,213,16943,252,26.2,1267,259,385,95,1054,0,0,2653
2023-03-12 11:14:00,0,67.6,27225,58939,0,0,0,436,207,66.1,405,66.1,0,27060,0,4599,3.43,39028,0,436,0,1724,419,441,32.3,2552,457,300,91.3,6627,0,0,1072,67.6,0,33450,89255,0,0,0,244,228,42.8,582,41.0,0,1987,0,1434,3.96,22944,0,246,0.389,187,6283,247,26.2,1262,254,385,95.0,1052,0,0,1074
2023-03-12 11:16:00,0,68.3,22713,54098,0,0,0,436,208,66.4,406,66.8,0,27264,0,4684,3.43,38987,0.600,434,0,1893,421,442,32.0,2553,456,299,90.9,7065,0,0,2658,68.3,0,35004,92145,0,0,0,244,228,42.5,582,41.4,0,2001,0,1457,3.57,16843,0.600,244,0,183,6279,248,26.0,1264,254,385,95,1035,0,0,2665
2023-03-12 11:18:00,0,68.2,24915,55825,0,0,0,448,207,66.4,406,66.8,0,4246,0,4269,3.43,39039,0,446,0,1710,421,455,31.6,2552,466,301,92.6,6584,0.389,0,1077,68.2,0,33468,65534,0,0,0,251,228,42.5,582,41.7,0,1376,0,1394,3.57,20647,0,251,0,180,6275,255,25.5,1263,260,384,97.6,1055,0,0,1078
2023-03-12 11:20:00,0,68.6,45293,102804,0,0,0,448,207,66.1,405,66.1,0,4411,0,4595,3.43,39032,37.6,448,0,1889,1727,453,31.6,2554,467,300,90.5,6997,0,0,2654,68.6,0,58994,97863,0,0,0,249,227,42.8,583,41,0,1376,0,1433,3.57,17814,30.6,259,0,193,25720,253,25.5,1265,260,385,95,1040,0,0,2654
2023-03-12 11:22:00,0.389,68.3,39829,90138,0,0,0,447,207,65.3,404,65.7,0,4422,0,4263,3.67,39025,37.6,448,0,1888,1477,452,31.6,2553,470,299,90.9,6976,0,0,2657,68.3,0.389,52581,89645,0,0,0.389,249,228,41.4,582,41,0,1371,0,1377,3.80,18145,30.6,259,0,185,20500,252,25.5,1265,262,385,95,1073,0,0,2655
